specObjID,z,ra,dec,objID,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,tile_name,tile_ra,tile_dec,match_status,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS
1060759660681783296,0.02311411,151.19131,44.705782,1237658204501311631,16.71038,15.54729,15.20877,15.03333,15.19692,CFIS_LSB.216.269.r,151.41946300640032,44.5,Matched,38096.0,8142.4268,8991.9209,151.1913094,44.7057645,15.0149,0.001,15.0792,0.0008,17.2859,0.001,0.003036619,2.452099e-06,0.002820291,2.136604e-06,5.31,12.94,59396.0,19.3442,68.159,19.0
1060764883362015232,0.02345334,151.01996,45.035048,1237658205038182503,16.03159,14.78494,14.27082,13.98163,13.84795,CFIS_LSB.214.270.r,151.32085117392117,45.0,Matched,20819.0,9119.9746,5686.7896,151.0200055,45.035045,14.1382,0.0003,14.1382,0.0003,16.2615,0.0004,0.002365216,9.272783e-07,0.001833918,7.100127e-07,-29.48,-34.79,53799.0,18.1605,42.188,0.0
1061793745881556992,0.02347855,151.3794,44.567164,1237658204501377033,17.60489,15.84413,15.0437,14.6384,14.37011,CFIS_LSB.216.269.r,151.41946300640032,44.5,Matched,26727.0,5553.2373,6301.2988,151.3793912,44.567143,14.9448,0.0003,14.9448,0.0003,15.3915,0.0002,0.0008862794,5.834916e-07,0.0007520188,5.114581e-07,-86.86,-80.3,18831.0,16.4505,10.299,0.0
1061798143928068096,0.02309635,151.19131,44.705782,1237658204501311631,16.71038,15.54729,15.20877,15.03333,15.19692,CFIS_LSB.216.269.r,151.41946300640032,44.5,Matched,38096.0,8142.4268,8991.9209,151.1913094,44.7057645,15.0149,0.001,15.0792,0.0008,17.2859,0.001,0.003036619,2.452099e-06,0.002820291,2.136604e-06,5.31,12.94,59396.0,19.3442,68.159,19.0
1061807489776904192,0.02631601,150.63711,44.788179,1237658205038051448,16.19364,14.81562,14.32198,14.00169,13.8302,CFIS_LSB.213.270.r,150.61374439273462,45.0,Matched,2103.0,4673.6855,897.4006,150.6374701,44.7882948,14.1498,0.0004,14.1498,0.0004,16.3469,0.0005,0.002815072,9.783419e-07,0.001997502,6.756285e-07,-72.53,-73.91,52379.0,18.5931,56.086,18.0
1061826731230390272,0.02469834,151.91448,46.157475,1237658206112383116,16.15106,14.93397,14.44144,14.16448,13.95136,CFIS_LSB.211.272.r,151.8732149305141,46.0,Matched,31874.0,4447.2969,8053.7251,151.9143895,46.1575716,14.3445,0.0003,14.3445,0.0003,16.327,0.0004,0.002719987,1.609452e-06,0.001523333,8.344807e-07,-64.23,-68.77,60501.0,18.9249,38.974,18.0
1061872086085036032,0.02404852,152.7266,45.950372,1237658205575708737,15.68077,14.25881,13.57477,13.24589,12.99819,CFIS_LSB.212.272.r,152.59299320032696,46.0,Matched,14703.0,3202.0476,4040.0671,152.7264335,45.9503876,13.4958,0.0002,13.4958,0.0002,15.6419,0.0003,0.002875671,7.062142e-07,0.001750792,4.279508e-07,85.85,80.15,63577.0,17.6935,49.493,18.0
1062969952438347776,0.02501708,153.74616,45.925966,1237658205039100045,17.15973,15.48938,14.76746,14.40024,14.1701,CFIS_LSB.214.272.r,154.03254973995269,46.0,Matched,13317.0,8860.8193,3572.1748,153.7461345,45.9259632,14.5638,0.0004,14.5638,0.0004,15.4385,0.0003,0.002105577,1.465276e-06,0.001576643,1.10812e-06,2.22,1.32,51101.0,16.5129,19.424,2.0
1082068744307501056,0.02696151,156.65583,45.244777,1237658203429208218,17.34728,15.86784,15.06937,14.61538,14.3453,CFIS_LSB.222.270.r,156.97770542341354,45.0,Matched,38863.0,9389.5615,9750.6416,156.6559964,45.2446912,14.9698,0.0004,14.9698,0.0004,16.3917,0.0004,0.003033884,1.633849e-06,0.0005671119,3.744216e-07,50.81,50.85,23331.0,18.8428,30.567,16.0
1082136639150516224,0.02505993,157.53899,47.278417,1237658205577281742,17.05484,15.80909,15.2336,14.93503,14.71635,CFIS_LSB.213.275.r,157.6399403062208,47.5,Matched,890.0,6326.0889,707.4318,157.5390778,47.2784503,15.178,0.0004,15.178,0.0004,16.3987,0.0004,0.001544963,8.552537e-07,0.0007826964,4.495271e-07,73.43,74.59,16183.0,18.6495,23.461,0.0
1082153681580746752,0.02476226,157.93771,46.671691,1237658204503539910,15.71403,14.55851,14.10429,13.82408,13.65442,CFIS_LSB.217.273.r,157.62225433113295,46.5,Matched,24711.0,804.8904,8335.5654,157.9377353,46.6716889,14.0503,0.0003,14.6371,0.0003,16.9494,0.0005,0.002917092,1.445317e-06,0.002293835,1.032931e-06,64.11,52.82,36094.0,18.9101,63.957,19.0
1084273815346767872,0.02253447,163.9042,47.577325,1237658203968503855,16.90018,15.34367,14.59938,14.22956,14.01511,CFIS_LSB.221.275.r,163.56068923790986,47.5,Matched,22529.0,509.6076,6508.1875,163.9041756,47.5773133,14.5186,0.0003,14.5186,0.0003,15.419,0.0002,0.001766538,1.012322e-06,0.001208028,6.788338e-07,11.64,11.65,38076.0,16.6239,20.047,2.0
1084298554358392832,0.02491309,162.68804,46.842324,1237658203431174321,16.04648,14.85364,14.27346,13.99125,13.74786,CFIS_LSB.222.274.r,162.75698960599837,47.0,Matched,9067.0,5912.4956,1939.9373,162.6881505,46.8420733,23.0886,0.0625,14.1318,0.0003,99.0,99.0,0.003985345,2.006792e-06,0.001654243,8.199888e-07,-8.57,-10.61,66872.0,18.7145,261.182,51.0
1084385690654894080,0.02236916,163.637,49.221127,1237658206116118564,17.1809,15.28569,14.49572,14.09554,13.84439,CFIS_LSB.215.278.r,163.85720682087504,49.0,Matched,31338.0,7787.3506,9289.2549,163.6369901,49.2211252,14.3722,0.0003,14.3722,0.0003,15.3042,0.0003,0.001904239,1.109578e-06,0.00163514,9.37017e-07,37.99,15.82,55611.0,16.8408,21.034,0.0
1084400534061869056,0.02191946,163.80892,48.724334,1237658205579247629,16.46149,15.44619,14.97551,14.73305,14.56539,CFIS_LSB.217.277.r,163.74391371369177,48.5,Matched,31455.0,4166.5122,9351.9111,163.8091114,48.7245493,14.8844,0.0006,14.8844,0.0006,17.282,0.0007,0.002874088,1.772734e-06,0.001832055,1.139746e-06,75.24,77.08,48331.0,19.6326,53.681,18.0
1085528633042298880,0.02433395,167.55684,48.951405,1237658205043425494,16.87831,15.68332,15.19997,14.9351,14.78909,CFIS_LSB.220.278.r,167.66783953763957,49.0,Matched,13374.0,6412.145,4058.5134,167.5568756,48.9513639,15.1131,0.0005,15.1131,0.0005,16.3847,0.0005,0.001551357,9.570687e-07,0.0008683536,5.812382e-07,-12.54,-15.49,19917.0,19.2776,23.074,0.0
1305017542611331072,0.02628856,210.01866,58.370334,1237659326552997985,17.47401,15.79046,15.01379,14.63824,14.40473,CFIS_LSB.219.297.r,209.5699536696882,58.5,Matched,7311.0,440.4497,2502.1235,210.018602,58.3703196,14.7359,0.0004,14.7359,0.0004,15.5509,0.0002,0.001843109,1.521049e-06,0.001580058,1.047307e-06,50.89,59.23,46986.0,17.0424,17.731,2.0
1310566503002695680,0.01910739,226.0126,52.929313,1237659326020714636,16.05109,14.19095,13.41036,12.99322,12.66791,CFIS_LSB.272.286.r,225.9830591926577,53.0,Matched,15230.0,4655.752,3631.186,226.0125284,52.9293624,13.3064,0.0002,13.3064,0.0002,15.1412,0.0002,0.003534721,7.922784e-07,0.001496417,3.410218e-07,6.98,6.16,81341.0,17.0074,44.145,48.0
1311798506268157952,0.01923207,227.74008,52.458454,1237659150460715222,15.95528,14.78428,14.18823,13.86917,13.68696,CFIS_LSB.277.285.r,227.5111289910845,52.5,Matched,14916.0,2297.5583,4197.5977,227.7399877,52.4583733,14.0794,0.0003,14.0794,0.0003,16.6105,0.0006,0.003021893,9.995489e-07,0.001426525,4.823685e-07,35.75,34.75,46297.0,18.9512,50.766,18.0
1314003027669051392,0.02296785,233.72545,47.761853,1237659329236041853,16.59993,15.66015,15.3028,15.12303,14.97175,CFIS_LSB.313.276.r,233.88558005381125,48.0,Matched,1.0,7082.6011,390.8294,233.7257104,47.7620463,15.2165,0.0004,15.2165,0.0004,16.5331,0.0004,0.001191937,6.347633e-07,0.0008791391,4.815308e-07,74.81,70.49,14458.0,19.3514,22.856,0.0
1314003302546958336,0.02619562,234.11159,47.854802,1237659324950118490,16.16778,14.86578,14.23048,13.87636,13.67669,CFIS_LSB.313.276.r,233.88558005381125,48.0,Matched,6614.0,2061.2246,2191.6533,234.111578,47.8548613,14.1419,0.0003,14.1419,0.0003,15.7943,0.0003,0.002440558,9.806555e-07,0.001749756,7.57111e-07,-2.83,-14.1,58223.0,17.7712,37.042,2.0
1314081642750437376,0.02502981,234.91021,49.571245,1237659327097274482,17.29207,15.70044,14.91194,14.50681,14.24228,CFIS_LSB.305.279.r,234.8147790914109,49.5,Matched,24770.0,3801.1401,6381.3701,234.9101742,49.5712427,14.7752,0.0003,14.7752,0.0003,15.6764,0.0002,0.001699009,1.098924e-06,0.0008629601,5.61384e-07,22.57,16.17,25658.0,17.3822,18.986,18.0
1315217438144489472,0.02089103,237.86825,47.661002,1237655463246037253,16.95796,15.75876,15.1474,14.76746,14.53717,CFIS_LSB.321.275.r,237.5700508840229,47.5,Matched,26890.0,1106.699,8127.2485,237.8683398,47.6609864,15.0238,0.0004,15.0238,0.0004,16.7745,0.0005,0.002835112,1.324225e-06,0.0005653912,3.359388e-07,69.75,69.98,19131.0,19.185,38.309,16.0
1315224584970070016,0.02247919,238.84833,46.883199,1237655463246495805,17.03841,15.39076,14.50709,14.14972,13.92942,CFIS_LSB.326.274.r,239.00350725925887,47.0,Matched,7582.0,7055.3936,2737.9302,238.8483285,46.8831672,14.4482,0.0003,14.4482,0.0003,15.8059,0.0002,0.0022256,1.409015e-06,0.002108795,1.320659e-06,19.79,21.88,68254.0,17.2006,34.083,0.0
1316202600932075520,0.01938232,240.13799,43.927346,1237659324952674479,16.13511,15.47246,15.89268,15.61544,14.99419,CFIS_LSB.345.268.r,239.80321945037707,44.0,Matched,11341.0,329.9014,3600.968,240.1378213,43.9273185,14.5374,0.0005,14.5374,0.0005,17.2304,0.0006,0.002903282,1.803216e-06,0.002773124,1.693154e-06,18.52,16.45,76445.0,19.7913,64.517,18.0
1316294685030901760,0.02786443,238.7681,45.485651,1237659325488758803,16.45485,14.65566,13.98992,13.58941,13.40438,CFIS_LSB.335.271.r,238.97529756197235,45.5,Matched,22096.0,7815.0444,4725.4434,238.7681014,45.4856449,13.5335,0.0002,13.5311,0.0002,15.0431,0.0002,0.003070435,1.252059e-06,0.002933487,1.206671e-06,14.83,20.04,115256.0,16.522,44.172,51.0
1316299907711133696,0.02009257,239.46472,46.306775,1237659326562369698,17.51227,15.94203,15.52134,15.45734,15.41961,CFIS_LSB.330.273.r,239.7020457570225,46.5,Matched,3959.0,8175.0596,1261.7643,239.464871,46.3068538,16.3927,0.0016,15.1685,0.0007,99.0,99.0,0.003141914,3.046799e-06,0.001977443,1.881497e-06,8.83,6.52,47042.0,19.0762,74.706,51.0
1318506352670173184,0.0277162,244.16357,40.340785,1237659324417835183,16.51734,15.57879,15.09695,14.85877,14.86314,CFIS_LSB.371.261.r,243.9486384797406,40.5,Matched,5945.0,1828.4443,1919.8337,244.1633555,40.3408581,14.9629,0.0006,14.9629,0.0006,17.016,0.0006,0.002131099,1.472841e-06,0.001843961,1.341539e-06,37.56,33.23,40924.0,19.6799,42.911,2.0
1318559404106213376,0.02625552,243.88068,41.40701,1237659329777107022,17.28666,15.51384,14.68432,14.28255,14.01246,CFIS_LSB.365.263.r,243.6726163300305,41.5,Matched,11031.0,1975.7178,3201.7275,243.8806875,41.4070176,14.5986,0.0002,14.5986,0.0002,15.1347,0.0002,0.00112451,4.638206e-07,0.0005962646,3.27652e-07,-40.7,-55.7,17213.0,16.7825,11.512,2.0
1318562977519003648,0.02695545,244.39054,41.688552,1237659330313978101,17.36435,15.81478,15.07074,14.69345,14.44357,CFIS_LSB.366.263.r,244.3402125391539,41.5,Matched,35462.0,4270.9243,8654.1953,244.3905919,41.6885534,14.9375,0.0003,14.9375,0.0003,15.5635,0.0003,0.001270788,7.041963e-07,0.0007537652,4.401285e-07,-42.96,-41.54,20280.0,17.2742,13.665,0.0
1318570948978305024,0.02738209,244.88296,41.662555,1237659330850980063,17.1265,15.55464,15.06725,14.82315,14.69194,CFIS_LSB.367.263.r,245.00780874827728,41.5,Matched,28264.0,6813.9888,8150.4863,244.8825123,41.662504,14.9865,0.0004,14.9865,0.0004,16.9564,0.0005,0.002079447,1.343315e-06,0.001424855,1.04653e-06,48.24,56.97,37075.0,19.6629,38.01,0.0
1318590740187604992,0.02799737,245.72649,41.52057,1237659326565253410,16.74763,15.67042,15.1386,14.94122,15.13487,CFIS_LSB.368.263.r,245.67540495740064,41.5,Matched,20503.0,4260.4863,5400.2466,245.726373,41.5206424,14.7572,0.0007,14.7572,0.0007,16.7322,0.0006,0.003367268,2.723893e-06,0.002651789,2.119283e-06,-75.59,84.8,81456.0,17.6332,66.758,18.0
1319573978561406976,0.02775308,247.33331,39.428995,1237659326029430852,16.91181,15.02665,14.15381,13.74041,13.48729,CFIS_LSB.382.259.r,247.5296978764449,39.5,Matched,10612.0,7939.9707,3625.7087,247.3332887,39.4289182,13.9036,0.0002,13.9036,0.0002,15.2507,0.0002,0.002559182,1.115246e-06,0.002155182,9.037843e-07,67.29,68.43,81299.0,17.1027,34.825,2.0
1319583599288150016,0.02735683,247.18523,39.515489,1237659326029365383,17.71039,15.87628,15.04754,14.64504,14.3365,CFIS_LSB.381.259.r,246.88171437415056,39.5,Matched,18630.0,462.1718,5307.52,247.1852478,39.5154741,14.9364,0.0003,14.9364,0.0003,15.4293,0.0002,0.0009318847,6.419e-07,0.0008257958,5.689921e-07,-74.85,-59.11,19064.0,16.6063,10.437,0.0
1319585523433498624,0.02603785,247.19244,39.463149,1237659326029365421,17.4838,15.69581,14.91706,14.53526,14.31084,CFIS_LSB.381.259.r,246.88171437415056,39.5,Matched,16478.0,351.3552,4295.2852,247.1924266,39.4632217,16.8498,0.0011,14.7325,0.0003,99.0,99.0,0.002150103,1.033194e-06,0.0005817431,3.126263e-07,-15.51,-14.91,20100.0,17.2791,60.206,51.0
1319627579753261056,0.02779885,245.90824,39.203524,1237659324955427180,16.86499,15.67544,15.17951,15.0022,14.84268,CFIS_LSB.382.258.r,245.77107708559487,39.0,Matched,34527.0,2940.8757,8942.6855,245.9081966,39.2033706,15.0366,0.0004,15.0366,0.0004,16.6836,0.0004,0.001489613,8.394485e-07,0.001265701,7.312663e-07,41.01,46.17,24452.0,19.0026,29.804,0.0
1319691076549765120,0.02613755,246.99448,39.603953,1237659326029299787,17.14689,15.38242,14.57487,14.17422,13.93919,CFIS_LSB.381.259.r,246.88171437415056,39.5,Matched,25365.0,3316.1687,7015.729,246.9944891,39.6039617,14.4251,0.0003,14.4251,0.0003,15.3998,0.0002,0.002167546,1.51561e-06,0.001291413,6.302855e-07,-61.87,-61.39,43062.0,16.9428,23.072,2.0
1319696574107904000,0.02787399,247.24904,39.683851,1237659330852159686,17.64528,15.88835,15.05714,14.64358,14.35984,CFIS_LSB.382.259.r,247.5296978764449,39.5,Matched,29591.0,9186.1416,8569.1504,247.2490084,39.683838,14.919,0.0003,14.919,0.0003,15.6274,0.0002,0.001452759,1.087951e-06,0.0009691332,7.78075e-07,83.28,73.22,29501.0,16.9888,15.051,2.0
1319708393857902592,0.02609128,247.3364,39.820402,1237659326566170748,17.26312,15.41436,14.58099,14.17622,13.88656,CFIS_LSB.379.260.r,247.3746813284668,40.0,Matched,4686.0,5570.0938,1519.3694,247.3363794,39.8203856,14.4424,0.0002,14.4424,0.0002,15.1386,0.0002,0.001612942,8.364972e-07,0.0008653336,5.378623e-07,47.86,50.74,33305.0,16.738,14.618,2.0
1319727910189295616,0.02455585,247.63867,39.83072,1237659326566236248,16.58382,15.01547,14.30961,13.97899,13.81404,CFIS_LSB.379.260.r,247.3746813284668,40.0,Matched,5635.0,1066.7267,1721.7626,247.6389781,39.8305359,14.1228,0.0003,14.1228,0.0003,15.5623,0.0002,0.002639429,1.353918e-06,0.001901936,9.763997e-07,-51.41,-52.96,77517.0,16.9893,33.075,0.0
1320773546267404288,0.02766667,246.86931,38.869096,1237659329778614376,16.56177,14.98016,14.23821,13.8713,13.69183,CFIS_LSB.384.258.r,247.0578366514881,39.0,Matched,6996.0,7847.229,2466.0405,246.8691306,38.8690901,14.1309,0.0004,14.1309,0.0004,15.4244,0.0003,0.002341222,1.355363e-06,0.00223122,1.271352e-06,-18.88,14.15,68329.0,17.0397,37.539,2.0
1321841171923757056,0.0220347,250.62037,34.50845,1237659163889631422,16.84176,15.67347,15.1864,14.82478,14.77172,CFIS_LSB.413.249.r,250.5684236843381,34.5,Matched,17646.0,4169.7246,5162.4927,250.6204163,34.508374,14.9768,0.0006,14.9768,0.0006,16.7916,0.0007,0.002865252,1.809608e-06,0.0008418727,5.691968e-07,-80.05,-82.42,24961.0,19.6633,35.937,18.0
1496325145785034752,0.01882843,226.35808,49.240181,1237659162268926014,16.69026,14.97209,14.18555,13.75162,13.4894,CFIS_LSB.297.278.r,226.35158337581345,49.0,Matched,36571.0,4918.3452,9654.3516,226.3580371,49.2401739,14.0118,0.0002,14.0118,0.0002,14.701,0.0002,0.001769713,7.106794e-07,0.0007778426,3.924687e-07,41.34,39.19,37625.0,16.2365,14.536,0.0
1497530486329731072,0.0259667,225.98478,48.550251,1237659161195249685,15.8611,14.07083,13.19124,12.77413,12.52779,CFIS_LSB.299.277.r,225.61949401103152,48.5,Matched,23487.0,314.0679,5984.7495,225.9847779,48.5502376,15.7823,0.0037,12.9051,0.0002,99.0,99.0,0.004483408,1.502419e-06,0.003353527,1.094482e-06,-56.73,-58.16,226311.0,16.7066,415.421,51.0
1497543130713450496,0.01883023,226.35808,49.240181,1237659162268926014,16.69026,14.97209,14.18555,13.75162,13.4894,CFIS_LSB.297.278.r,226.35158337581345,49.0,Matched,36571.0,4918.3452,9654.3516,226.3580371,49.2401739,14.0118,0.0002,14.0118,0.0002,14.701,0.0002,0.001769713,7.106794e-07,0.0007778426,3.924687e-07,41.34,39.19,37625.0,16.2365,14.536,0.0
1498675076994721792,0.02662442,230.34264,48.415801,1237659163343782037,16.86522,15.2035,14.47419,14.1236,13.88496,CFIS_LSB.305.277.r,230.1469754962027,48.5,Matched,10899.0,2483.1626,3371.5039,230.3426521,48.4158,14.3816,0.0002,14.3816,0.0002,15.0953,0.0002,0.001551148,5.570473e-07,0.0004472404,2.088133e-07,29.1,28.39,16578.0,16.4879,15.224,0.0
1499788607647410176,0.02700171,231.94565,47.02675,1237659162807697569,16.96177,15.56402,14.92471,14.58525,14.392,CFIS_LSB.316.274.r,231.6721113310608,47.0,Matched,18465.0,1386.5168,5524.7017,231.9456565,47.0267501,14.8076,0.0004,14.8076,0.0004,15.8797,0.0003,0.001455067,8.356197e-07,0.001371511,7.949373e-07,-8.26,-6.19,29141.0,18.0031,23.002,2.0
1499862824682285056,0.01926105,234.81364,46.132779,1237659163345485991,16.80476,15.83362,15.43144,15.23685,15.11433,CFIS_LSB.326.272.r,234.64771595899336,46.0,Matched,25770.0,2773.0879,7576.3677,234.813539,46.1328265,15.3439,0.0005,15.3439,0.0005,16.4127,0.0004,0.001272418,1.223138e-06,0.001106191,1.171425e-06,-85.6,80.97,22509.0,19.2428,19.96,0.0
1502119022257268736,0.02443462,240.5693,42.916925,1237659324416196732,15.57585,14.37322,13.70224,13.3773,13.17012,CFIS_LSB.352.266.r,240.6496331533528,43.0,Matched,14186.0,6141.9004,3388.6521,240.5691727,42.9168226,13.5723,0.0002,13.5001,0.0002,15.2264,0.0002,0.003886306,1.857102e-06,0.003426903,1.566744e-06,-61.75,-77.67,176417.0,17.0337,43.233,51.0
1503214961478887424,0.02317716,241.36638,41.649357,1237659163348304119,16.97576,15.85938,15.27527,15.00411,14.78415,CFIS_LSB.362.263.r,241.66982770266043,41.5,Matched,29729.0,9395.0244,7903.7759,241.3663152,41.6494421,15.1987,0.0004,15.1987,0.0004,16.8106,0.0005,0.002186571,1.352751e-06,0.0007007851,4.962091e-07,20.57,20.56,20760.0,19.4637,31.201,0.0
1503244648292837376,0.02561853,242.31864,41.745723,1237659324416917707,16.61093,14.86283,14.06858,13.66391,13.43326,CFIS_LSB.363.263.r,242.3374239117838,41.5,Matched,36725.0,5270.1855,9762.2646,242.3187375,41.745741,13.9022,0.0002,13.9022,0.0002,14.8212,0.0002,0.002045539,7.214941e-07,0.001373103,4.94374e-07,31.83,29.13,50696.0,16.4635,20.807,18.0
4151306294626899968,0.02286644,121.29285,47.051345,1237651272957820974,16.49236,15.096,14.31778,13.95593,13.74883,CFIS_LSB.165.274.r,120.96803281526904,47.0,Matched,19538.0,711.6819,6002.2378,121.2928127,47.0512587,14.2632,0.0004,14.2632,0.0004,16.0145,0.0004,0.004001766,1.515218e-06,0.0009939834,4.035759e-07,-58.21,-57.56,43383.0,17.5545,48.075,18.0
1360106098870216704,0.02550241,128.88769,30.534304,1237660959184453771,15.78319,14.85104,14.54824,14.36552,14.2044,CFIS_LSB.222.241.r,128.82572352022083,30.5,Matched,15514.0,3964.0508,5664.2422,128.8877876,30.5342617,14.4344,0.0002,14.3957,0.0003,15.2418,0.0002,0.001570215,9.798293e-07,0.001203321,6.21912e-07,72.29,72.5,37922.0,17.1812,17.118,3.0
1361326281932695552,0.02570041,130.47108,32.86813,1237660635985281028,15.91955,14.3501,13.71118,13.37634,13.254,CFIS_LSB.219.246.r,130.56378056553623,33.0,Matched,8941.0,6509.3091,2442.2104,130.4710535,32.8679781,13.6793,0.0002,13.6793,0.0002,15.4071,0.0003,0.00357073,9.116097e-07,0.001347481,3.770764e-07,36.64,36.26,60499.0,16.7553,50.623,18.0
1361368888008271872,0.0214156,131.35736,32.949359,1237660343930781978,16.98606,15.74901,15.21565,14.93127,14.84415,CFIS_LSB.220.246.r,131.15996221195422,33.0,Matched,14238.0,1789.3231,4025.0083,131.3573978,32.9495329,15.0789,0.0005,15.0789,0.0005,17.1456,0.0006,0.002151956,1.123006e-06,0.001147195,6.36583e-07,-1.95,-1.86,24878.0,19.7066,37.535,2.0
1362424969379735552,0.02563929,131.0371,33.515714,1237658190539260144,16.22387,14.82867,14.14505,13.71809,13.45169,CFIS_LSB.219.247.r,131.3129412951932,33.5,Matched,19728.0,9458.791,5308.127,131.0369748,33.5155941,14.03,0.0003,14.03,0.0003,16.1307,0.0003,0.004715377,1.614243e-06,0.000917402,3.414722e-07,16.07,15.66,54838.0,18.7333,52.701,50.0
1364596504878147584,0.02464331,138.65497,36.103696,1237660342859989107,18.28056,15.54216,14.52201,14.13088,13.74276,CFIS_LSB.224.252.r,138.43961347997643,36.0,Matched,30936.0,1631.233,7017.9736,138.65477,36.1039397,14.2809,0.0003,14.2809,0.0003,16.2618,0.0004,0.003807309,1.875815e-06,0.001109431,5.784811e-07,48.88,48.23,60081.0,18.7486,44.131,16.0
1364601452680472576,0.02197297,138.6093,36.112273,1237660342859989060,15.85938,14.41399,13.68857,13.32277,13.06721,CFIS_LSB.224.252.r,138.43961347997643,36.0,Matched,32143.0,2344.7529,7179.0439,138.6092171,36.1123241,13.6364,0.0002,13.6364,0.0002,15.167,0.0002,0.002790594,9.676268e-07,0.002199814,8.232519e-07,38.02,32.88,93872.0,16.6532,42.433,50.0
1364608599506053120,0.02348383,138.17639,35.946143,1237660342859857945,16.6385,14.94967,14.15111,13.76732,13.55195,CFIS_LSB.224.252.r,138.43961347997643,36.0,Matched,16834.0,9129.7754,3961.6152,138.1763806,35.9461296,14.0725,0.0002,14.0725,0.0002,15.2814,0.0002,0.002112236,1.05172e-06,0.002019265,9.694346e-07,25.27,9.23,71501.0,16.4922,29.338,2.0
1364610523651401728,0.02351528,138.15153,35.788342,1237660963476733992,16.78796,14.99768,14.20675,13.80936,13.58557,CFIS_LSB.224.252.r,138.43961347997643,36.0,Matched,3460.0,9528.8193,905.5947,138.1515215,35.7883765,14.0121,0.0003,13.9567,0.0003,15.0149,0.0002,0.002396592,1.267064e-06,0.001999344,1.015589e-06,70.53,73.84,78572.0,16.5211,23.564,19.0
1364636362174654464,0.02751461,137.10995,35.63197,1237660634914160671,16.63875,15.39912,14.80874,14.51067,14.35438,CFIS_LSB.223.251.r,136.95845059570414,35.5,Matched,32451.0,2613.9678,7560.8896,137.109937,35.6320528,14.6764,0.0005,14.6735,0.0005,15.8073,0.0004,0.001792351,1.150334e-06,0.001567678,7.677752e-07,-58.86,-89.88,32876.0,17.1397,29.056,3.0
1364644608511862784,0.02421644,136.76988,36.11296,1237660343933206565,16.98321,15.74916,15.1207,14.8398,14.69903,CFIS_LSB.221.252.r,136.58551151372674,36.0,Matched,29226.0,2112.3103,7193.6953,136.7699641,36.1130583,15.1008,0.0005,15.1008,0.0005,16.6164,0.0004,0.002645504,1.861903e-06,0.0009820096,7.445896e-07,-80.99,-84.17,31030.0,17.6616,35.744,18.0
1364650930703722496,0.02352543,136.49768,35.377377,1237664871895335010,15.86634,13.65912,12.82236,12.35437,12.24861,CFIS_LSB.222.251.r,136.344287140118,35.5,Matched,10466.0,2568.3508,2626.4341,136.4981811,35.377421,12.7589,0.0001,12.7589,0.0001,14.9925,0.0002,0.005597121,1.088892e-06,0.00512315,1.002687e-06,71.94,89.59,332733.0,16.6074,89.602,50.0
1364668248011859968,0.02361255,135.55899,35.463103,1237664871895007499,16.90359,15.82223,15.50879,15.32491,15.33699,CFIS_LSB.221.251.r,135.7301236845319,35.5,Matched,17043.0,7698.2705,4287.5542,135.5591738,35.4631156,15.5679,0.0007,15.6264,0.0006,17.2386,0.0006,0.001735079,1.614956e-06,0.001489975,1.435164e-06,-46.38,-28.65,23510.0,19.8949,32.527,3.0
1364709754575808512,0.02422829,136.43859,36.354598,1237660344470011923,15.22931,13.65377,12.8176,12.41435,12.32627,CFIS_LSB.219.253.r,136.2182813441733,36.5,Matched,12355.0,1561.3831,2185.866,136.4386037,36.3545822,12.8306,0.0001,12.8306,0.0001,14.4771,0.0001,0.005483311,1.560869e-06,0.004447862,1.27225e-06,36.67,39.46,375217.0,16.5184,49.155,50.0
1364764730157197312,0.02343484,138.59476,36.31587,1237660634914750527,17.1286,15.28373,14.4606,14.06741,13.74423,CFIS_LSB.223.253.r,138.70628648287965,36.5,Matched,5076.0,6741.5928,1432.9082,138.5947529,36.3158785,14.3343,0.0002,14.3343,0.0002,15.154,0.0002,0.00194252,9.377673e-07,0.0006649551,3.259984e-07,1.48,2.76,30970.0,16.4502,17.575,0.0
1365812844129445888,0.02383299,138.07723,37.682566,1237660636525559853,17.03556,15.30083,14.49225,14.09791,13.80871,CFIS_LSB.219.255.r,138.02172933412396,37.5,Matched,37066.0,4148.3862,8539.1152,138.0772569,37.682613,14.388,0.0002,14.388,0.0002,15.2873,0.0002,0.002247114,9.347451e-07,0.0006626731,3.193554e-07,17.08,17.32,30709.0,16.5791,19.911,0.0
1366899157574379520,0.02774469,141.21966,38.351769,1237660343935041576,16.0942,14.27595,13.43093,13.01777,12.6957,CFIS_LSB.221.257.r,141.1945416521366,38.5,Matched,8174.0,4617.9766,2127.8276,141.2196792,38.3517868,13.2154,0.0002,13.2154,0.0002,14.7147,0.0001,0.003592134,1.415512e-06,0.003318915,1.274002e-06,-4.63,-5.64,204428.0,16.5838,40.748,50.0
