specObjID,z,ra,dec,objID,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,tile_name,tile_ra,tile_dec
1517755732240394240,0.01811121,215.61783,40.319815,1237661872413605918,15.58964,13.68892,12.87568,12.48545,12.20903,CFIS_LSB.328.261.r,215.6742679820887,40.5
1517756281996208128,0.01857399,215.75636,40.377422,1237661872413606089,15.56119,13.80175,12.97678,12.55916,12.30956,CFIS_LSB.328.261.r,215.6742679820887,40.5
1517770850525276160,0.02555366,215.31147,39.652531,1237661871339864080,17.47898,15.81211,15.09219,14.7416,14.50346,CFIS_LSB.332.259.r,215.13052276172695,39.5
1518870082460084224,0.02003665,219.17767,39.943598,1237661851480555619,16.65421,14.9374,14.17432,13.7413,13.53501,CFIS_LSB.336.260.r,219.3084246078228,40.0
1518893996837988352,0.0257321,217.62586,40.017896,1237661850943226006,16.10389,14.49972,13.63122,13.20215,12.88159,CFIS_LSB.333.260.r,217.3503136738244,40.0
1518907465855428608,0.02302982,217.86563,39.259261,1237661871877586971,16.76243,14.79616,13.86829,13.42397,13.15522,CFIS_LSB.336.259.r,217.7224567709044,39.5
1518925882675193856,0.0253001,216.75971,39.957269,1237661872413999242,16.34907,14.75828,14.13302,13.82869,13.61135,CFIS_LSB.332.260.r,216.69761002915823,40.0
1518944024617052160,0.01923201,216.9048,40.407317,1237661872950804706,16.80915,15.75462,15.3891,15.12147,14.98962,CFIS_LSB.330.261.r,216.9893549819795,40.5
1518978109477513216,0.0255784,218.56849,40.215873,1237661851480359028,17.56748,15.81746,15.01968,14.63114,14.37883,CFIS_LSB.335.260.r,218.65572096315668,40.0
1518980583378675712,0.02520081,218.49431,40.244387,1237661851480293512,16.5146,14.83563,14.41931,13.7932,14.15553,CFIS_LSB.335.260.r,218.65572096315668,40.0
1518981957768210432,0.02597306,218.45148,40.094155,1237661851480358932,16.14632,14.80465,14.1108,13.75218,13.51345,CFIS_LSB.335.260.r,218.65572096315668,40.0
1518995426785650688,0.01901078,218.71992,40.748009,1237661874025070652,15.43592,14.10624,13.45327,13.10974,12.89197,CFIS_LSB.333.261.r,218.96198548181567,40.5
1519000924343789568,0.0261327,219.49976,40.106198,1237661873488527601,15.84406,14.70179,14.24589,13.9816,13.83751,CFIS_LSB.336.260.r,219.3084246078228,40.0
1521218914057480192,0.02782508,223.69046,38.484417,1237661873490165783,17.23277,15.49949,14.71694,14.34288,14.07572,CFIS_LSB.350.257.r,223.61126505994483,38.5
1525594970889676800,0.02204518,234.58844,33.184764,1237661872957751379,16.33951,15.20101,14.6247,14.34689,14.21463,CFIS_LSB.393.246.r,234.29938704226367,33.0
1527975417103804416,0.02295087,153.61277,40.945044,1237661873467162735,17.14434,15.52576,14.71531,14.25095,13.95212,CFIS_LSB.232.262.r,153.70150722846208,41.0
1527979815150315520,0.02363413,153.74496,40.863506,1237661851459321877,17.22274,15.40804,14.63862,14.11292,14.03056,CFIS_LSB.232.262.r,153.70150722846208,41.0
1528004004406126592,0.02385171,154.48836,41.114302,1237661851459584055,15.61911,13.81663,13.00943,12.63277,12.37949,CFIS_LSB.233.262.r,154.3640137251365,41.0
1530201377857366016,0.0229693,155.78084,41.841963,1237661851996979370,17.0309,15.55215,15.09112,15.00914,15.19396,CFIS_LSB.232.264.r,156.09339663433963,42.0
1530243983932942336,0.02295171,156.71583,41.888603,1237661873468276857,16.89783,14.90946,14.25477,13.7387,13.44471,CFIS_LSB.233.264.r,156.76621299914282,42.0
1530266798799218688,0.02288932,157.48517,42.121371,1237661873468539023,16.55113,15.58924,15.14897,14.92574,14.80269,CFIS_LSB.234.264.r,157.439029363946,42.0
1533500463301814272,0.02497876,164.0669,42.333142,1237661871860023314,16.75858,14.83518,13.95728,13.51561,13.20441,CFIS_LSB.242.265.r,164.11734629402008,42.5
1533508709639022592,0.02505258,163.88801,42.299944,1237661871859957833,16.2591,14.83703,14.13996,13.79372,13.60906,CFIS_LSB.242.265.r,164.11734629402008,42.5
1533578528627386368,0.02492876,162.00437,43.186563,1237661873470046285,15.41862,14.16341,13.57083,13.20112,13.04282,CFIS_LSB.237.266.r,162.02830414018354,43.0
1533578803505293312,0.02601083,162.34878,43.307511,1237661873470177413,16.65581,15.16538,14.63671,14.36805,14.1933,CFIS_LSB.236.267.r,162.67461977644246,43.5
1533579628139014144,0.02523612,161.98914,43.15034,1237661873470046267,17.02294,15.69702,15.01902,14.67346,14.41937,CFIS_LSB.237.266.r,162.02830414018354,43.0
1533603267639011328,0.02583455,163.32064,43.450948,1237661873470504989,16.95494,15.27359,14.52134,14.1873,13.93099,CFIS_LSB.237.267.r,163.36391901278333,43.5
1534719271991535616,0.02460673,165.57005,44.335142,1237661874008162450,16.9458,15.97048,15.5634,15.3621,15.23386,CFIS_LSB.236.269.r,165.43978365514107,44.5
1534725044427581440,0.02545689,165.93513,43.857764,1237661873471357025,16.71124,15.64868,15.10984,14.85372,14.66106,CFIS_LSB.239.268.r,166.1245491264931,44.0
1534730541985720320,0.02536926,166.11695,44.030948,1237661873471422485,16.24168,14.52036,13.68543,13.27644,13.04431,CFIS_LSB.239.268.r,166.1245491264931,44.0
1535748689887258624,0.02134884,169.28512,42.469982,1237661968498819246,16.44921,15.46182,15.20648,15.07219,15.12355,CFIS_LSB.250.265.r,169.54271311365713,42.5
1535859465683757056,0.02129144,167.85822,43.907091,1237661872935075892,16.05674,14.54475,13.77626,13.35272,13.09868,CFIS_LSB.241.268.r,167.51471271750978,44.0
1539157451180369920,0.01994664,175.29642,43.443145,1237661871326756971,16.29685,14.87623,14.37774,14.06528,13.82772,CFIS_LSB.254.267.r,175.0820060305779,43.5
1540374060813281280,0.0191608,177.98729,45.733474,1237661874012028981,17.39268,15.74202,14.99333,14.63063,14.36462,CFIS_LSB.250.271.r,178.33977429997938,45.5
1540383406662117376,0.01887076,178.12733,45.66033,1237661874012094615,16.95608,15.79566,15.36592,15.22544,15.43294,CFIS_LSB.250.271.r,178.33977429997938,45.5
1542494194210203648,0.02452708,184.55358,44.173248,1237661871866576914,15.09138,14.09122,13.6734,13.48464,13.31564,CFIS_LSB.266.268.r,184.89175760521823,44.0
1542512885907875840,0.02423077,183.65982,43.536204,1237661968503406733,16.09289,14.97958,14.44371,14.15828,13.9433,CFIS_LSB.266.267.r,183.3535968666682,43.5
1543629710330718208,0.02317861,187.27601,44.655248,1237661872404299855,15.75546,14.82429,14.09579,13.65389,13.3281,CFIS_LSB.267.269.r,187.1712806606893,44.5
1543709699801638912,0.01923014,185.24834,46.117117,1237661852543221890,16.91246,15.81714,15.29486,15.02776,14.86254,CFIS_LSB.257.272.r,184.9830153419058,46.0
1543720969795823616,0.02471459,185.91468,46.166818,1237661852543418420,16.86593,15.16593,14.41279,14.03168,13.77034,CFIS_LSB.258.272.r,185.70279361171868,46.0
1543729216133031936,0.02475194,185.59926,45.058338,1237661872940646413,15.7579,14.14656,13.35054,12.94365,12.67075,CFIS_LSB.262.270.r,185.26197667087544,45.0
1543735813202798592,0.02384841,186.21112,45.261911,1237661851469807696,16.67546,15.45356,14.94909,14.63443,14.46417,CFIS_LSB.261.271.r,186.18672436917848,45.5
1543743509784193024,0.02412977,186.36233,45.760952,1237661852006678622,17.3527,15.59496,14.77998,14.38901,14.09124,CFIS_LSB.259.272.r,186.42257188153152,46.0
1543744059540006912,0.02411188,186.39475,45.431656,1237661873477779475,17.23694,15.86853,15.1953,14.8477,14.61224,CFIS_LSB.261.271.r,186.18672436917848,45.5
1543745708807448576,0.02365576,186.44291,45.290185,1237661851469873167,16.30542,14.5266,13.70124,13.33119,13.12885,CFIS_LSB.261.271.r,186.18672436917848,45.5
1543750931487680512,0.02485804,186.47422,45.28148,1237661851469873168,15.67253,14.59525,13.94631,13.60996,13.56825,CFIS_LSB.261.271.r,186.18672436917848,45.5
1543755329534191616,0.02292832,186.29633,45.975991,1237661874014584855,16.64337,15.61304,15.20252,14.98135,15.01558,CFIS_LSB.259.272.r,186.42257188153152,46.0
1543756154167912448,0.02426375,186.32899,45.84746,1237661874014584882,15.73511,13.89788,13.05458,12.6441,12.4093,CFIS_LSB.259.272.r,186.42257188153152,46.0
1543765500016748544,0.02364768,186.50944,45.892094,1237661874014650484,16.72439,15.3599,14.85145,14.59356,14.44039,CFIS_LSB.259.272.r,186.42257188153152,46.0
1543766599528376320,0.0235479,186.44689,45.909554,1237661874014650453,16.47009,15.19887,14.63489,14.34694,14.24317,CFIS_LSB.259.272.r,186.42257188153152,46.0
1543767699040004096,0.02442914,186.70084,45.877805,1237661874014716002,16.88362,15.80977,15.39071,15.16521,15.08571,CFIS_LSB.259.272.r,186.42257188153152,46.0
1544799319868073984,0.0195208,188.3494,44.540449,1237661872404627557,16.91202,15.97202,15.65003,15.45051,15.30654,CFIS_LSB.269.269.r,188.5733127255633,44.5
1544802343525050368,0.01957565,188.51298,43.416097,1237661968504979484,15.9789,14.57402,13.9886,13.68837,13.50986,CFIS_LSB.273.267.r,188.17869152105425,43.5
1544824608635512832,0.01984603,188.14481,45.767668,1237661852007268357,15.56308,14.61053,14.06371,13.8212,13.58537,CFIS_LSB.261.272.r,187.86212842115725,46.0
1545959029774247936,0.02403527,191.03414,44.891905,1237661872942284933,16.79075,14.90544,14.07007,13.65332,13.35897,CFIS_LSB.270.270.r,190.9188309203678,45.0
1546993670551529472,0.02424962,197.60544,43.989291,1237661872407511213,16.6877,15.68853,15.26017,15.04393,15.06128,CFIS_LSB.284.268.r,197.4032299243684,44.0
1547015935661991936,0.02408706,196.09156,43.809523,1237661871870181422,16.27736,15.11341,14.49366,14.14678,13.93944,CFIS_LSB.282.268.r,196.0130663333517,44.0
1547079982214309888,0.02733583,194.59542,45.27278,1237661852009234532,17.06821,15.9331,15.45904,15.34494,14.98123,CFIS_LSB.273.271.r,194.7470335355775,45.5
1547108019760818176,0.02413217,195.66144,45.443697,1237661874017468490,17.33611,15.82915,15.1507,14.80285,14.57586,CFIS_LSB.274.271.r,195.4603926327774,45.5
1548142110463518720,0.02796403,199.40832,43.810647,1237661872408100911,16.43468,15.1033,14.41208,14.06392,13.81435,CFIS_LSB.287.268.r,199.4884753108934,44.0
1549264986797271040,0.02765822,200.79384,43.08626,1237661871871754254,15.38776,13.50934,12.84833,12.49493,12.3171,CFIS_LSB.294.266.r,200.99713678149348,43.0
1549394179413534720,0.02788769,201.73671,44.821083,1237661874019368990,16.77156,15.02428,14.2156,13.80965,13.54947,CFIS_LSB.285.270.r,201.525432638166,45.0
1606748552648747008,0.02252203,153.75651,39.663541,1237661871856418858,16.74844,15.13056,14.45516,14.13073,13.83665,CFIS_LSB.237.259.r,153.57209004376293,39.5
1611165565668321280,0.02532607,161.26168,43.704733,1237661852535750727,16.26757,14.4078,13.5425,13.1224,12.84993,CFIS_LSB.234.267.r,161.29602130376074,43.5
1613552606133643264,0.02440825,161.55507,40.586816,1237661383852097695,16.77124,15.796,15.37816,15.14669,15.0213,CFIS_LSB.246.261.r,161.75570098656652,40.5
1615678786089543680,0.02501476,164.73782,40.033091,1237661966349631611,16.88098,15.7996,15.36094,15.07719,14.87383,CFIS_LSB.252.260.r,164.4813184558671,40.0
1615787087984879616,0.02462758,163.73481,41.498431,1237661968496984224,16.77247,15.22356,14.52828,14.16117,13.90361,CFIS_LSB.245.263.r,163.56107123522597,41.5
1615792310665111552,0.02479363,163.77898,40.567019,1237661967423111358,17.15458,15.63348,14.91791,14.54545,14.25389,CFIS_LSB.249.261.r,163.7283314864027,40.5
1615814300897667072,0.02401033,164.49713,40.827954,1237661967423373381,16.9626,15.20168,14.40634,14.02209,13.75533,CFIS_LSB.248.262.r,164.3016111752526,41.0
823195051139033088,0.0222473,324.25968,11.906224,1237656496172171313,17.4605,15.84087,15.02462,14.60994,14.31409,No tile found,,
825424306719713280,0.02766678,328.0279,12.675576,1237656496173810113,17.17876,15.82783,15.19203,14.84988,14.63979,No tile found,,
826570822754789376,0.02730043,330.84414,12.649342,1237656242233410008,17.73081,15.92351,15.08951,14.66818,14.31994,No tile found,,
826579069091997696,0.02734784,331.08091,12.968391,1237656496175120478,17.31552,15.36669,14.49602,14.12418,13.76768,No tile found,,
827634330326034432,0.02633782,330.87619,12.660825,1237656242233409639,17.05998,15.15985,14.27662,13.83977,13.55218,No tile found,,
828738509694068736,0.02577666,333.62763,13.079154,1237656242234589617,17.61088,15.89188,14.9892,14.53517,14.13796,No tile found,,
828738509878618112,0.02574557,333.62763,13.079154,1237656242234589617,17.61088,15.89188,14.9892,14.53517,14.13796,No tile found,,
828758300903368704,0.0252445,333.44385,13.790741,1237656243308331365,17.72992,15.5378,14.56463,14.06909,13.72559,No tile found,,
828758301087918080,0.02519035,333.44385,13.790741,1237656243308331365,17.72992,15.5378,14.56463,14.06909,13.72559,No tile found,,
828769570897553408,0.02539126,333.48319,13.755377,1237656496713040223,16.72641,15.09441,14.3283,13.90826,13.62341,No tile found,,
828771220349544448,0.02537916,333.48319,13.755377,1237656496713040223,16.72641,15.09441,14.3283,13.90826,13.62341,No tile found,,
828772869616986112,0.0238175,333.70329,13.833536,1237656243308396716,27.65598,15.34068,14.16851,13.96239,13.80864,No tile found,,
828773694066157568,0.0261858,333.68746,13.846532,1237656243308396714,16.62436,13.94034,12.92513,12.69622,12.38935,No tile found,,
828773968944064512,0.02387781,333.70329,13.833536,1237656243308396716,27.65598,15.34068,14.16851,13.96239,13.80864,No tile found,,
828774518884427776,0.02616662,333.68746,13.846532,1237656243308396714,16.62436,13.94034,12.92513,12.69622,12.38935,No tile found,,
828778642053031936,0.02431573,333.63311,13.772756,1237656496713105500,16.85567,14.95041,14.15738,13.80806,13.63085,No tile found,,
828780291135924224,0.02420524,333.74116,13.761925,1237656496713170960,17.51525,15.80643,14.98019,14.57084,14.28262,No tile found,,
828780291320473600,0.02418903,333.74116,13.761925,1237656496713170960,17.51525,15.80643,14.98019,14.57084,14.28262,No tile found,,
828780840891738112,0.02434374,333.63311,13.772756,1237656496713105500,16.85567,14.95041,14.15738,13.80806,13.63085,No tile found,,
828783589855356928,0.02211029,333.86644,13.853954,1237656243308462237,17.93662,15.84249,15.04418,14.63271,14.29695,No tile found,,
828788812351039488,0.02214472,333.86644,13.853954,1237656243308462237,17.93662,15.84249,15.04418,14.63271,14.29695,No tile found,,
829872386227595264,0.02790244,334.75034,13.171912,1237656242235048473,16.75785,15.7312,15.22738,14.92413,14.9235,No tile found,,
829884755733407744,0.02684329,334.74752,13.187463,1237656242235048215,17.38959,15.75121,14.94185,14.54142,14.27795,No tile found,,
834306987188578304,0.02568719,344.36123,13.001654,1237656494033273026,17.29619,15.67419,14.80468,14.38429,14.13797,No tile found,,
834309461089740800,0.02401756,344.72174,13.358741,1237656241165566212,17.13666,15.83027,15.10088,14.72602,14.45643,No tile found,,
834327328153692160,0.0240952,343.89967,12.790316,1237656494033010913,15.52366,13.84712,13.15576,12.82309,12.89025,No tile found,,
835449654681298944,0.02706228,345.92943,13.926541,1237656495107670215,17.25778,15.73663,14.90487,14.46609,14.10293,No tile found,,
835543113169659904,0.024336,345.3027,14.744654,1237656496181215535,17.30656,15.90057,15.23747,14.81497,14.60724,No tile found,,
837747358904117248,0.02276372,347.75271,13.631571,1237656241166876805,16.81151,15.00306,14.1099,13.65897,13.31626,No tile found,,
838831752364451840,0.02600041,350.61418,13.815862,1237656241168056630,16.49464,15.32981,14.77742,14.47278,14.36897,No tile found,,
839941709017147392,0.02474794,353.10125,14.469625,1237656241706041592,17.40617,15.83112,15.21848,14.93201,14.73158,No tile found,,
840007679714813952,0.02552282,350.86267,14.325857,1237656241705058465,16.95637,14.92659,14.01665,13.57533,13.30613,No tile found,,
841119285903386624,0.01913092,353.36258,14.335238,1237656241706106979,16.42727,14.89533,14.07836,13.72551,13.44726,No tile found,,
843348820472391680,0.02648247,358.15172,14.55145,1237656241708138592,16.12822,14.24393,13.4035,12.98338,12.68092,No tile found,,
843354867786344448,0.0264905,357.97165,13.69559,1237656240634331272,16.55861,15.40439,14.80312,14.45132,14.23622,No tile found,,
844578349501147136,0.02119148,0.39150248,15.081573,1237656495650701475,16.60687,15.50562,15.11035,14.89372,14.72695,No tile found,,
845555815606675456,0.01818746,2.6062198,14.289738,1237656494577877145,17.16857,15.90019,15.35334,15.1025,15.02669,No tile found,,
846818329833269248,0.01810584,3.7723835,15.066582,1237656495652143150,17.10132,15.65212,14.919,14.58982,14.2777,No tile found,,
847911793845102592,0.02541167,4.9897586,15.092245,1237656495652667509,16.8415,15.7502,15.25242,15.01935,14.92414,No tile found,,
1024576651687651328,0.02176297,203.41923,-2.7422788,1237655494368952334,16.74291,15.16398,14.4384,14.03142,13.7815,No tile found,,
1024587921681836032,0.01998516,203.03941,-2.7492506,1237655494368755979,16.93624,15.72053,15.21109,14.93737,14.92005,No tile found,,
1024596992652765184,0.02095584,202.94115,-2.7130534,1237655494368755717,16.836,14.20266,13.29947,12.84539,12.55388,No tile found,,
1024599191676020736,0.02025274,202.94745,-2.6116117,1237655494368755879,16.05419,14.45006,13.65009,13.21433,12.87668,No tile found,,
1024635200681830400,0.0203797,201.46084,-3.5034298,1237655493294358549,17.00462,15.39466,14.62456,14.23674,13.95387,No tile found,,
1024635750437644288,0.02014131,201.61515,-3.4663916,1237655493294424108,17.20205,15.72058,14.88325,14.50553,14.21661,No tile found,,
1024650868722526208,0.02021924,201.38008,-3.3738244,1237655497589719051,17.08091,15.56088,14.88105,14.54945,14.14531,No tile found,,
1024729758681819136,0.02116892,202.95212,-1.8935144,1237655495442497570,16.62094,15.22425,14.50337,14.14281,13.90466,No tile found,,
1024733881850423296,0.0213306,202.98076,-1.9953773,1237655499200987435,16.39537,15.44921,15.09068,14.87969,14.73267,No tile found,,
1024735805995771904,0.02157378,202.83194,-1.6150375,1237655499737858054,16.72987,14.62175,13.86384,13.46849,13.29057,No tile found,,
1024736630629492736,0.02146555,203.00211,-1.6987761,1237655499737923666,16.83064,15.39025,14.65671,14.30604,14.045,No tile found,,
1025757253120059392,0.02124562,202.59916,-2.9043507,1237655498127114409,16.07113,14.80232,14.22592,13.92984,13.75408,No tile found,,
1025794086759589888,0.02128015,202.45982,-1.4290395,1237655495979106610,16.12201,14.81554,14.3517,14.11409,13.98765,No tile found,,
1025858683067721728,0.02168257,204.32004,-2.1544061,1237655494906216465,16.83802,14.86749,13.99913,13.64368,13.32427,No tile found,,
1025866654527023104,0.02176502,204.34249,-1.7431732,1237655495443087566,17.56295,15.98383,15.38473,15.06676,14.81936,No tile found,,
1026848793305311232,0.02250013,205.03128,-2.8818518,1237655498128163008,16.78105,15.61576,15.18673,14.94275,14.71361,No tile found,,
1027979915993049088,0.02389531,206.59243,-3.4182905,1237671956447428685,17.07306,15.24308,14.39617,13.91161,13.67563,No tile found,,
1027983764283746304,0.02271251,206.55513,-3.3848632,1237671990269837527,17.35951,15.79278,15.03747,14.78193,14.71136,No tile found,,
1029081906353825792,0.024386,209.77773,-2.3848033,1237655498667130905,17.25798,15.36142,14.44906,14.01268,13.66202,No tile found,,
1029177838743349248,0.02394773,207.97442,-2.1045932,1237671958594650256,16.75875,15.68365,15.30769,15.05484,15.07012,No tile found,,
1029182786545674240,0.02373103,208.38324,-1.1944692,1237648702977409215,16.21885,14.95863,14.37005,14.03231,13.83356,No tile found,,
1029194606295672832,0.02419563,208.55939,-1.4364804,1237655495981793339,15.28985,13.1487,12.49951,12.01205,11.83898,No tile found,,
1029210824092182528,0.02470924,209.10103,-1.9323763,1237655499203674294,17.63558,15.8339,15.40652,15.18817,15.23335,No tile found,,
1029215771894507520,0.02453839,208.99792,-1.2617429,1237655495981990086,15.89852,14.65976,14.13851,13.81866,13.69655,No tile found,,
1030252056939620352,0.02525153,210.32467,-2.4807095,1237655494371967120,17.25749,15.68305,14.82154,14.36083,14.03292,No tile found,,
1030259203765200896,0.02483827,210.15503,-2.8578207,1237655498130391117,15.43094,13.65149,12.74901,12.29404,11.90685,No tile found,,
1030259478643107840,0.02356446,210.15628,-2.8731555,1237655498130391119,17.9105,15.96434,15.12676,14.71343,14.40658,No tile found,,
1030261677666363392,0.02620695,210.12525,-2.8106336,1237655498130391289,17.00222,15.19301,14.30765,13.84838,13.50033,No tile found,,
1030267450102409216,0.02529114,210.15819,-2.906308,1237655493835030568,17.18484,15.48603,14.63531,14.21801,13.98468,No tile found,,
1030289990090778624,0.02558903,209.55482,-1.3821773,1237655495982252064,16.71733,15.83719,15.41283,15.21366,15.10303,No tile found,,
1030309231544264704,0.02493906,210.51999,-1.3579075,1237655495982645476,15.5245,14.19686,13.57337,13.27884,13.10215,No tile found,,
1030321326172170240,0.02493928,210.52607,-1.3964627,1237655495982645299,16.57616,14.82108,13.9589,13.53725,13.22139,No tile found,,
1030334520311703552,0.0244853,210.89952,-2.1317851,1237655494909100195,16.64161,15.00902,14.23545,13.82765,13.56373,No tile found,,
2984793164247754752,0.02327905,199.17468,21.979784,1237667782840483969,16.27381,14.65916,13.94122,13.58176,13.48706,No tile found,,
2984839068858214400,0.02247835,197.99688,20.79358,1237667781229477907,16.16088,14.57493,13.83036,13.4111,13.13857,No tile found,,
2986024342409734144,0.02369328,200.89781,21.909864,1237667782841204778,16.84699,15.82527,15.38391,15.17106,15.2141,No tile found,,
2987055129896708096,0.0188007,203.45491,21.228499,1237667782305382534,16.56629,15.22418,14.57812,14.22976,14.00165,No tile found,,
2987100209873446912,0.01980179,201.87824,20.880943,1237667781767921741,16.2918,14.81455,14.06646,13.64584,13.28997,No tile found,,
2988138973500565504,0.0269392,206.10407,20.373028,1237667781769625728,16.80287,14.85653,13.94516,13.4805,13.17656,No tile found,,
2988142272035448832,0.02686641,206.3293,20.3948,1237667781769756735,17.43383,15.90903,15.20192,14.84147,14.57566,No tile found,,
2988142821791262720,0.01825015,206.23481,20.277261,1237667781769691316,17.16533,15.61644,15.08218,14.92724,15.11773,No tile found,,
2988143371547076608,0.02698247,206.10218,20.409565,1237667781769625658,17.82213,15.18625,14.28734,13.71969,13.34744,No tile found,,
3118788447351891968,0.02767329,209.51444,20.401262,1237667782307872937,17.07989,15.16853,14.37436,13.98808,13.81717,No tile found,,
3122247511318751232,0.01818307,214.9164,19.944781,1237667782846971958,16.69892,14.99763,14.18978,13.79515,13.52934,No tile found,,
3125543022897424384,0.01894291,220.93839,18.205276,1237667782312722511,16.91264,15.38656,14.64501,14.25905,14.00626,No tile found,,
3128927869208651776,0.02095481,225.87154,17.114428,1237667782314819642,16.80238,14.95405,14.15014,13.75906,13.50573,No tile found,,
3240429067245217792,0.01815109,21.222093,-8.8194361,1237670957323714702,16.75167,15.46825,14.91022,14.61974,14.44302,No tile found,,
2659394059847624704,0.02451897,148.2713,19.413822,1237667540679065680,17.82633,15.88546,15.09497,14.70107,14.5117,No tile found,,
2659433367388317696,0.02630556,146.77865,18.903212,1237667536395239540,17.03963,15.69287,15.06888,14.72773,14.53038,No tile found,,
2662754167046563840,0.02104142,154.88909,20.62476,1237667783896203470,16.59988,15.51126,14.98243,14.67961,14.42402,No tile found,,
2667353424084887552,0.02740652,143.51846,17.831933,1237667783354482921,16.56179,15.17916,14.41341,14.05435,13.7995,No tile found,,
2673034876080384000,0.02459318,155.67101,20.859148,1237667536398975027,16.5655,15.25982,14.50448,14.15242,14.07783,No tile found,,
2674150880466462720,0.01901671,156.80918,20.492085,1237667783360118987,16.86128,15.79889,15.40564,15.27924,15.28911,No tile found,,
2675284751832606720,0.02572948,159.08616,21.022785,1237667783361101843,16.15856,14.6324,13.94113,13.57391,13.30814,No tile found,,
2788856336354404352,0.01934342,161.36222,21.814956,1237667783898955811,17.68452,15.97721,15.44117,15.09314,14.90355,No tile found,,
2788878051709052928,0.02515671,160.80203,21.657049,1237667783898693793,15.83371,14.68692,14.18454,13.88475,13.93453,No tile found,,
2790096586124847104,0.02478486,160.47061,21.252558,1237667783361626246,16.26815,14.81371,14.12834,13.81427,13.57377,No tile found,,
2790097685636474880,0.0256244,160.43431,21.185456,1237667783361626198,16.66286,14.99607,14.19718,13.80635,13.53041,No tile found,,
2790103458072520704,0.01932528,161.1244,21.715345,1237667783898824725,15.89971,14.16698,13.35429,12.93894,12.66367,No tile found,,
2796827797098620928,0.02381246,162.36352,21.780332,1237667783899348995,16.00322,14.39522,13.75859,13.39014,13.22184,No tile found,,
2801352012652898304,0.02313031,165.60142,22.265248,1237667783900659849,16.49407,15.17091,14.5625,14.25014,14.0626,No tile found,,
2802370980154992640,0.02294268,168.17626,23.307944,1237667910586466542,16.32486,15.34108,14.81883,14.54608,14.4604,No tile found,,
2802371804788713472,0.02121631,168.21036,23.25662,1237667910586531956,17.22303,15.33875,14.86161,14.66955,14.75097,No tile found,,
2802382525027084288,0.02164148,167.79455,23.336338,1237667910586335274,16.9386,15.73161,15.17768,14.90401,14.68148,No tile found,,
2802389946730571776,0.02144341,167.3542,22.483569,1237667783901380691,16.11964,15.39044,15.1312,15.00124,15.0121,No tile found,,
2802432827684055040,0.02245304,166.63138,22.777587,1237667910049005592,17.42526,15.83423,14.98202,14.53062,14.17662,No tile found,,
2805832797900531712,0.02135591,167.47361,22.449895,1237667783901446159,16.80483,15.98916,15.65676,15.5093,15.40541,No tile found,,
2805898768598198272,0.02144862,168.77189,22.191337,1237667783365034129,16.79571,15.78948,15.41201,15.2611,15.16522,No tile found,,
2806882830448093184,0.02586921,169.73706,23.090127,1237667910050250783,17.37548,15.65762,14.84097,14.44992,14.1676,No tile found,,
2806883929959720960,0.02267188,169.6356,23.469095,1237667910587056318,15.68916,14.05787,13.36935,13.02692,12.92777,No tile found,,
2806887228494604288,0.02183263,169.59506,23.540882,1237667910587056452,16.90507,15.33731,14.58209,14.19327,13.92497,No tile found,,
2806894650198091776,0.02159289,169.57857,23.421402,1237667910587056281,17.44817,15.65659,14.85136,14.47383,14.16826,No tile found,,
2806896024587626496,0.02205592,169.52772,23.397323,1237667910587056147,15.0845,13.2564,12.43782,12.01665,11.76817,No tile found,,
2806926261157390336,0.0226066,168.86309,23.33455,1237667910586794061,16.70338,15.5823,15.14334,14.93242,14.77409,No tile found,,
2806927910424832000,0.02346821,168.90683,23.423075,1237667910586794094,17.09746,15.743,15.07471,14.75501,14.46469,No tile found,,
2811381757805357056,0.02334563,172.55369,24.169641,1237667911125172234,16.19441,14.47633,13.69603,13.30891,13.02985,No tile found,,
2811401549014657024,0.01972606,171.91311,23.757936,1237667910588039287,16.17456,15.19238,14.93952,14.79067,14.72665,No tile found,,
2811408970718144512,0.02247511,171.18674,23.614933,1237667910587711520,16.84876,14.70885,14.00582,13.58696,13.48976,No tile found,,
2811416392421632000,0.02303828,171.17914,24.000866,1237667911124582565,17.1624,15.53288,14.77943,14.42378,14.15308,No tile found,,
2811418316566980608,0.02442066,171.01794,24.096547,1237667911124516982,17.17764,15.71598,15.06813,14.76995,14.5765,No tile found,,
2811419141200701440,0.023624,171.20692,23.945232,1237667911124582472,15.47016,13.77031,13.00176,12.64317,12.3648,No tile found,,
2811427662415816704,0.02775557,171.10388,23.648582,1237667910587711654,16.98969,15.71319,15.19042,14.94073,14.83583,No tile found,,
2814841646422714368,0.02154542,171.38906,22.819022,1237667783903019099,15.57166,14.3347,13.75526,13.43655,13.19887,No tile found,,
2815887005525764096,0.02380098,173.42517,23.412728,1237667910051758101,15.61413,14.36445,13.72829,13.41468,13.27593,No tile found,,
2815961497438545920,0.02373581,171.43896,24.139993,1237667911124713496,15.62114,14.48893,13.96208,13.66836,13.53361,No tile found,,
2819410392130807808,0.02371863,173.99113,23.01155,1237667783904067606,16.32431,15.03532,14.39872,14.09448,13.81743,No tile found,,
2820444752275597312,0.02126744,174.71774,23.446504,1237667910052217030,17.17309,15.98783,15.46584,15.21339,15.13159,No tile found,,
