# PGC,Common,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,T,Bmag,Ksmag,logK,Vh,VLS,D,e_D,PGC1,Primary,tile,dec,ra,GroupID,GroupSize,Separation,ra_diff,dec_diff,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS,separation_arcsec
4357614,SDSSJ130954.58+420907.2,197.4776,42.1519,110.0173,74.51,75.8991,13.1821,9.0,17.61,16.14,7.98,2677,2751,,,4357614,0,CFIS_LSB.294.264.r,42.0,197.80801125213728,,,1038.5324004917622,0.3304112521372815,0.1519012451171875,24049,9742.9727,7959.7188,197.4778809,42.1522549,17.9108,0.0029,17.9108,0.0029,18.5789,0.0023,8.975235E-4,2.349138E-6,3.966399E-4,1.11951E-6,61.28,62.77,3264,20.6397,14.962,0,1.4813550372509816
4003616,SDSSJ132919.72+434054.8,202.332,43.6819,100.5771,71.7644,74.8163,16.9078,7.0,16.23,14.36,8.66,2546,2637,,,4003616,0,CFIS_LSB.294.267.r,43.5,202.65397548421225,,,1064.7113433512434,0.3219754842122313,0.1819000244140625,22071,9505.7578,8518.7266,202.3324773,43.6811234,16.7074,0.0021,16.7074,0.0021,18.5824,0.0022,0.002539916,5.186847E-6,5.746863E-4,1.249547E-6,-20.4,-19.73,12124,21.3915,37.514,18,3.05948289301337
2236491,PGC2236491,204.3084,44.0961,97.3933,70.6914,74.5155,18.3631,-5.0,17.35,12.93,9.27,2642,2739,,,2236491,0,CFIS_LSB.294.268.r,44.0,204.35404787945177,,,365.5668279350307,0.0456478794517636,0.096099853515625,17244,5635.1909,6861.2158,204.3084082,44.0960339,16.7498,0.0013,16.7498,0.0013,17.4394,9.0E-4,0.001054813,2.254252E-6,6.759135E-4,1.378645E-6,-33.25,-34.67,8922,19.3136,14.834,0,0.2389025381513604
2176799,PGC2176799,195.29,41.1702,115.4461,75.8165,76.5921,11.4,5.0,16.88,13.3,9.28,3248,3313,,,2176799,0,CFIS_LSB.295.262.r,41.0,195.43941651894963,,,734.712901804342,0.1494165189496357,0.1702003479003906,29766,7179.8467,8299.8428,195.2899864,41.1701826,16.22,0.0013,16.22,0.0013,17.4968,0.0011,0.001220842,1.573543E-6,0.001064367,1.26092E-6,-45.01,-49.97,12964,20.1958,24.406,0,0.0726777899093008
4016163,SDSSJ141756.43+464104.3,214.4852,46.6845,87.6071,64.0713,71.7617,25.5159,9.0,18.23,15.61,7.99,2033,2164,,,4016163,0,CFIS_LSB.295.273.r,46.5,214.27910151006552,,,837.3328174929975,0.206098489934476,0.1845016479492187,40847,2261.0681,8579.8105,214.485124,46.6845411,17.6928,0.0016,17.6928,0.0016,18.0379,0.0012,6.833831E-4,1.884041E-6,3.770262E-4,1.075835E-6,-11.71,-12.17,3250,20.0604,10.138,2,0.2390001732180282
35821,PGC035821,173.8494,31.6543,193.0853,72.8555,80.3499,-7.8682,3.6,16.09,13.89,9.05,3344,3323,,,35821,0,CFIS_LSB.296.243.r,31.5,173.57849909887332,,,999.4310402124124,0.2709009011266801,0.1543006896972656,31456,530.9943,7994.0298,173.8494119,31.6542125,15.7394,6.0E-4,15.7394,6.0E-4,16.4357,4.0E-4,0.001473832,1.551503E-6,6.999426E-4,7.286129E-7,-70.91,-66.44,16514,18.4077,14.866,2,0.3171038013724222
36252,PGC036252,175.2792,32.4274,189.5306,73.8714,80.1251,-6.448,7.5,15.37,14.13,8.38,1735,1720,,,36252,0,CFIS_LSB.296.245.r,32.5,175.48197902025578,605.0,3.0,669.0878063448714,0.2027790202557753,0.072601318359375,12465,8317.6357,3597.3906,175.2791558,32.4274596,15.1837,7.0E-4,15.1524,6.0E-4,17.0991,7.0E-4,0.002982976,2.591051E-6,0.001455314,1.144146E-6,77.72,71.3,30774,18.35,34.847,19,0.2531300075278964
39225,NGC4214,183.9132,36.3274,160.2529,78.0741,79.0206,1.5953,9.8,9.91,8.28,9.09,291,310,2.94,7.0,39225,0,CFIS_LSB.296.253.r,36.5,184.1123802642708,,,847.9794775921237,0.1991802642707512,0.1725997924804687,16759,8062.7812,1644.9319,183.9162092,36.3267109,12.5978,4.0E-4,12.5978,4.0E-4,99.0,99.0,0.02449863,1.056689E-6,0.01912026,1.008558E-6,-39.54,20.07,4373795,16.318,1060.857,116,9.073407014791464
51162,PGC051162,214.8204,46.3201,86.6304,64.135,72.1471,25.7714,4.9,16.22,14.15,8.56,2012,2142,,,51162,0,CFIS_LSB.296.273.r,46.5,215.00547134569285,,,794.0221205717339,0.1850713456928474,0.179901123046875,5606,7457.2588,1515.5748,214.8218713,46.3200491,15.9418,0.0014,16.3353,0.0012,18.3947,0.0018,0.002557261,3.341848E-6,0.00123872,1.974347E-6,61.32,60.78,17151,21.2531,53.503,3,3.662627743890217
36160,NGC3788,174.9369,31.9297,191.5071,73.7065,80.4698,-6.9111,2.3,12.67,9.41,10.65,2699,2681,61.94,25.0,36160,0,CFIS_LSB.297.244.r,32.0,175.10799289927132,278.0,2.0,580.6015134342132,0.171092899271315,0.0702991485595703,15249,7826.0547,3666.8508,174.9361615,31.9310907,15.2139,0.0015,12.256,1.0E-4,99.0,99.0,0.006692792,1.488908E-6,0.002281005,3.946728E-7,-9.03,-15.6,199723,17.3849,200.883,51,5.4914724691977455
37582,PGC037582,179.3285,34.1526,178.4941,76.422,79.8027,-2.6631,4.9,16.13,12.76,8.43,968,968,,,37582,0,CFIS_LSB.297.248.r,34.0,179.12336535282995,,,822.159912055384,0.2051346471700412,0.1525993347167968,33630,1722.7982,7964.2065,179.3277175,34.1527903,15.177,8.0E-4,15.177,8.0E-4,18.2148,0.0014,0.002968143,2.576483E-6,0.002063689,1.815809E-6,-9.95,-8.41,51793,20.9915,57.711,18,2.429772198419555
39150,UGC07257,183.7621,35.9585,161.9133,78.2614,79.332,1.3629,8.1,13.91,12.3,8.61,956,973,,,39150,0,CFIS_LSB.297.252.r,36.0,183.5560946587188,610.0,3.0,618.4567648902095,0.2060053412812408,0.0415000915527343,15769,1766.7838,4214.1387,183.7622153,35.9592715,14.0695,4.0E-4,14.1859,3.0E-4,16.5917,4.0E-4,0.003659963,1.475438E-6,0.00164731,5.458959E-7,0.57,1.6,47181,19.0212,50.025,19,2.7976480307040914
4104876,SDSSJ122945.85+373132.6,187.4409,37.5258,145.2881,78.6448,78.7169,4.6442,,17.82,15.05,8.25,2227,2259,,,4104876,0,CFIS_LSB.297.255.r,37.5,187.18015348052427,,,750.3519952206659,0.260746519475731,0.0257987976074218,20965,986.1017,5505.1909,187.4413202,37.5257815,16.9961,0.0017,16.9961,0.0017,18.1499,0.0013,0.00165644,3.729645E-6,6.278026E-4,1.348862E-6,54.04,53.65,10267,20.4115,22.795,2,1.2015540015149346
2832115,PGC2832115,188.2806,38.1161,141.0686,78.3596,78.3308,5.4445,10.0,17.45,16.0,6.92,719,755,,,2832115,0,CFIS_LSB.297.256.r,38.0,188.449204938278,,,634.9052102595361,0.1686049382779515,0.1161003112792968,30861,7559.0679,7280.1606,188.2813573,38.1175421,20.4678,0.0152,19.9663,0.0102,20.4783,0.0098,6.609291E-4,5.377533E-6,4.181233E-4,3.520158E-6,-47.86,-48.92,1394,22.1361,8.441,3,5.617200326323913
46386,UGC08365,199.6874,41.9499,104.0291,74.1611,76.3607,14.7736,6.4,13.47,11.44,9.24,1264,1342,17.86,14.0,46386,0,CFIS_LSB.297.264.r,42.0,199.82646034654684,,,413.574335256578,0.1390603465468416,0.0500984191894531,11035,7011.5566,4022.1514,199.6868932,41.9494562,13.6497,6.0E-4,13.6497,6.0E-4,17.7303,0.0011,0.007138635,3.580867E-6,0.003780354,2.035071E-6,-72.06,-74.61,206883,20.6004,152.267,18,2.0961454313267285
46898,PGC046898,201.2061,42.4925,101.1984,73.1982,75.954,15.9591,10.0,,15.79,7.4,1105,1189,,,46898,0,CFIS_LSB.297.265.r,42.5,201.41674317902465,,,559.7736565159071,0.2106431790246574,0.0074996948242187,15410,8011.9702,4877.5142,201.2059564,42.4934863,16.7342,0.0032,16.7342,0.0032,19.65,0.0051,0.002730822,6.651035E-6,0.001427353,3.465388E-6,23.34,21.73,21651,22.6825,57.814,2,3.571082598368626
48260,PGC048260,204.763,43.5662,95.6735,70.9545,75.0984,18.6507,2.1,14.86,11.51,9.86,2740,2836,,,48260,0,CFIS_LSB.297.267.r,43.5,204.7218731932348,,,261.3774969270322,0.0411268067652201,0.0662002563476562,16521,4419.9893,6283.8569,204.7631798,43.5662426,14.0411,2.0E-4,14.0411,2.0E-4,14.7822,1.0E-4,0.002073455,1.236301E-6,9.000849E-4,5.203041E-7,-5.51,-4.14,45025,16.8341,15.81,0,0.4934420120735877
48815,NGC5297,206.5986,43.8722,93.0112,69.9251,74.8615,19.9937,4.9,11.33,9.02,10.73,2409,2511,,,48815,0,CFIS_LSB.297.268.r,44.0,206.4392932659768,352.0,3.0,618.2497315205993,0.1593067340232323,0.1277999877929687,6473,2984.3877,2437.4436,206.5835628,43.8676756,99.0,99.0,21.0377,0.0182,99.0,99.0,2.301349E-4,1.917547E-5,1.179908E-4,9.972483E-6,-35.08,-35.15,67,24.3883,-170.142,3,42.28851100899173
91426,PGC091426,228.8838,49.6205,81.9797,54.4563,66.4084,34.4103,6.7,16.29,14.47,8.63,2506,2680,,,91426,0,CFIS_LSB.297.279.r,49.5,228.65570291852143,,,686.9350157279264,0.2280970814785803,0.1204986572265625,29151,2135.7639,7344.998,228.8838457,49.6207831,16.9581,0.0017,16.9581,0.0017,18.6325,0.0019,0.002705423,5.54351E-6,4.580257E-4,1.000363E-6,-2.94,-2.34,10427,21.5278,35.759,18,1.0247180866609895
36305,UGC06658,175.511,32.0003,190.863,74.1652,80.5979,-6.4357,4.1,14.42,12.59,8.85,1467,1450,,,36305,0,CFIS_LSB.298.244.r,32.0,175.69758210095236,,,569.6301701245193,0.1865821009523642,3.013610839843E-4,17228,8078.6968,5018.0098,175.5102472,32.0007917,14.1276,3.0E-4,14.1276,3.0E-4,16.9902,6.0E-4,0.003982847,1.839819E-6,0.001574125,7.329177E-7,-56.01,-55.28,68801,20.1602,60.568,18,2.9009213256775777
37308,IC2973,178.4623,33.3653,182.7857,76.1052,80.2758,-3.6197,6.7,13.95,11.73,9.88,3203,3198,34.51,18.0,37308,0,CFIS_LSB.298.247.r,33.5,178.6815365569296,488.0,2.0,817.9113460325304,0.2192365569295873,0.1347007751464843,8875,8562.7168,2402.4343,178.4614112,33.3657655,13.2058,2.0E-4,13.2058,2.0E-4,16.5574,3.0E-4,0.004522851,1.474097E-6,0.002519791,8.499775E-7,-60.12,-60.95,117158,18.94,113.505,18,3.154286007123005
48444,PGC048444,205.3306,43.2905,94.1545,70.9427,75.4199,19.0424,9.9,15.71,13.99,8.22,1241,1337,,,48444,0,CFIS_LSB.298.267.r,43.5,205.41117242957569,,,783.0943966302987,0.0805724295756533,0.2094993591308593,1876,6136.5898,968.3428,205.3305944,43.2919297,14.541,0.0012,14.541,0.0012,18.569,0.0023,0.003949764,4.227312E-6,0.00278421,3.065372E-6,-2.25,-5.54,68969,19.6398,121.721,18,5.1469409179657015
2282744,PGC2282744,216.2079,46.5281,85.6255,63.2632,71.8305,26.7081,9.0,17.28,14.6,8.49,2296,2430,,,2282744,0,CFIS_LSB.298.273.r,46.5,216.4582110169476,,,628.3255159360338,0.2503110169475633,0.0280990600585937,21080,8337.7725,5548.8657,216.2078669,46.5280497,16.5613,0.0013,16.5613,0.0013,17.4606,8.0E-4,0.001126688,2.093479E-6,8.12278E-4,1.454042E-6,13.33,10.59,10688,20.5088,18.01,2,0.198773764586354
35285,NGC3687,172.0025,29.511,200.6285,71.5106,81.6633,-10.2004,3.8,12.81,9.91,10.39,2507,2472,,,35285,0,CFIS_LSB.299.239.r,29.5,171.7688534669202,787.0,2.0,733.1104842241307,0.2336465330797921,0.0109996795654296,12085,1060.4871,5216.8022,172.002447,29.5109834,12.3318,1.0E-4,12.3318,1.0E-4,14.6844,1.0E-4,0.00507166,1.322338E-6,0.004517007,1.134298E-6,-38.54,-42.55,284839,16.7388,83.833,50,0.1764723162037234
213835,PGC213835,172.0169,29.5106,200.628,71.5232,81.669,-10.189,-5.0,17.01,14.38,8.49,2219,2184,,,213835,0,CFIS_LSB.299.239.r,29.5,171.7688534669202,787.0,2.0,778.0946908361173,0.2480465330797869,0.010599136352539,12086,815.3433,5211.5581,172.0169819,29.5106866,15.946,9.0E-4,16.0401,8.0E-4,17.417,8.0E-4,0.001521155,2.487211E-6,0.001020381,1.395585E-6,-87.58,88.7,12306,19.0263,30.587,51,0.4037722849486252
37293,PGC037293,178.4265,32.7714,185.146,76.2969,80.8186,-3.8652,4.8,16.14,12.74,9.2,2334,2326,,,37293,0,CFIS_LSB.299.246.r,33.0,178.25831227897413,,,967.3585981257976,0.1681877210258733,0.2285995483398437,797,2259.2502,572.5186,178.4265111,32.7714204,15.8007,7.0E-4,15.8007,7.0E-4,17.0386,7.0E-4,0.001562188,1.341813E-6,7.078563E-4,6.73798E-7,43.06,43.31,13711,19.8686,23.237,0,0.0807612701510067
4328701,SDSSJ122914.89+370307.9,187.312,37.0521,146.8391,79.0252,79.144,4.4126,-5.0,19.02,15.05,8.58,3268,3298,,,4328701,0,CFIS_LSB.299.254.r,37.0,187.19428089435573,681.0,2.0,386.84883795276426,0.1177191056442836,0.0521011352539062,23505,3178.8545,6012.106,187.3120315,37.0521689,17.7109,0.0015,17.7109,0.0015,17.9215,0.0011,5.057934E-4,1.468754E-6,3.946112E-4,1.10894E-6,22.59,22.61,3168,18.6298,6.226,2,0.2640353354291585
41620,UGC07699,188.2003,37.6221,142.2705,78.7971,78.7909,5.2492,6.1,12.31,11.6,8.37,496,530,,,41620,0,CFIS_LSB.299.255.r,37.5,188.4406258945345,,,814.5997953798217,0.2403258945345499,0.122100830078125,26657,8680.623,7378.9771,188.200833,37.622518,13.6752,4.0E-4,13.6752,4.0E-4,99.0,99.0,0.01241934,2.424181E-6,0.003316695,7.123614E-7,33.9,34.42,397010,19.2155,244.948,50,2.138733941547622
42288,UGC07816,189.7372,38.0902,135.6016,78.7291,78.6597,6.5432,1.0,15.34,13.32,8.94,2228,2267,,,42288,0,CFIS_LSB.299.256.r,38.0,189.7182231533505,798.0,2.0,329.1415663656328,0.0189768466494797,0.0901985168457031,24049,4712.626,6749.5254,189.7370649,38.090278,15.2455,5.0E-4,15.2072,6.0E-4,16.1547,4.0E-4,0.001569853,1.380749E-6,0.00121138,1.152925E-6,53.05,41.07,27008,18.5933,18.963,3,0.4747345277072928
2832118,PGC2832118,190.0091,38.0006,134.6415,78.8672,78.8019,6.7274,,,15.1,6.89,446,485,,,2832118,0,CFIS_LSB.299.256.r,38.0,189.7182231533505,798.0,2.0,825.1698106861157,0.2908768466494678,5.989074707031E-4,16129,542.1575,5021.2153,190.0101438,38.000734,18.026,0.0071,18.3134,0.0041,20.0672,0.0058,0.001677338,8.66779E-6,9.165397E-4,4.577389E-6,89.31,89.75,6624,22.9749,36.269,3,3.000102926505267
45814,UGC08277,197.9628,40.8951,107.2396,75.6052,77.2339,13.3358,5.9,16.07,13.45,9.16,3009,3079,,,45814,0,CFIS_LSB.299.262.r,41.0,198.08944250564727,804.0,2.0,511.0710248059797,0.1266425056472826,0.1049003601074218,10440,6856.2593,2965.8611,197.9627251,40.8949644,16.0482,0.0011,16.0482,0.0011,18.0647,0.0014,0.00329351,4.260947E-6,7.016465E-4,9.878636E-7,76.56,76.68,20784,21.1579,42.649,18,0.5290030813671553
2175257,PGC2175257,198.4004,41.0727,106.2292,75.3288,77.108,13.6903,8.0,17.68,15.08,8.33,2451,2522,,,2175257,0,CFIS_LSB.299.262.r,41.0,198.08944250564727,804.0,2.0,884.0213883814739,0.3109574943527207,0.0727005004882812,22638,462.632,6423.3374,198.4000226,41.0730306,17.3954,0.0028,17.3954,0.0028,18.5699,0.0022,0.001204404,3.039244E-6,6.14406E-4,1.705351E-6,-36.61,-37.07,6282,21.3515,21.576,0,1.5702092453014531
2187584,PGC2187584,200.8674,41.829,100.9441,73.9039,76.606,15.628,9.0,18.1,15.25,8.54,3386,3466,,,2187584,0,CFIS_LSB.299.264.r,42.0,201.17209307615323,,,1022.362603025314,0.304693076153228,0.1710014343261718,3978,9399.7178,1695.9836,200.8674056,41.8291029,17.6063,0.0019,17.6063,0.0019,18.0576,0.0012,6.528793E-4,1.823485E-6,5.90425E-4,1.605509E-6,-43.1,-76.01,4559,19.6706,11.062,2,0.3707444584987071
48621,UGC08688,205.8767,43.4623,93.4979,70.5683,75.2654,19.4495,7.8,14.58,12.1,9.05,1355,1453,,,48621,0,CFIS_LSB.299.267.r,43.5,206.1004716659165,,,600.0777738194176,0.2237716659165016,0.0377006530761718,9216,8159.1182,4283.0581,205.8758742,43.4627843,14.0463,6.0E-4,14.5458,7.0E-4,16.8654,8.0E-4,0.004301576,4.581644E-6,0.002553814,2.156187E-6,-78.55,-73.07,53181,19.8315,76.121,19,2.774125646350942
53657,UGC09665,225.3852,48.3198,81.7757,57.0928,68.6443,32.543,4.0,13.54,10.33,10.29,2557,2719,38.9,14.0,53657,0,CFIS_LSB.299.277.r,48.5,225.61949401103152,,,856.9138454192532,0.2342940110315226,0.1801986694335937,4680,7999.9219,1493.3408,225.3867037,48.3188139,13.2306,2.0E-4,13.2306,2.0E-4,16.2908,4.0E-4,0.005162679,1.128714E-6,0.001235186,3.458321E-7,-39.62,-42.66,86503,18.5537,69.364,16,5.055725754995053
36419,UGC06684,175.8362,31.4558,192.6077,74.5548,81.2109,-6.3932,9.9,15.13,12.12,9.22,1788,1769,,,36419,0,CFIS_LSB.300.243.r,31.5,175.92415449210137,565.0,2.0,313.4359090889193,0.0879544921013746,0.0442008972167968,14082,6446.3076,4138.4722,175.8366647,31.4555134,14.8335,8.0E-4,14.8335,8.0E-4,18.301,0.0013,0.004744858,3.831327E-6,0.00223813,1.802249E-6,-16.54,-14.54,80319,21.3832,85.734,50,1.7609858983413125
1984626,PGC1984626,176.664,32.1868,189.2588,75.0641,80.8048,-5.4627,,17.05,14.17,8.82,2918,2904,,,1984626,0,CFIS_LSB.300.244.r,32.0,176.87676050431446,,,934.4928547197568,0.212760504314474,0.186798095703125,31635,8484.6104,8616.5635,176.6642961,32.1864449,15.9405,0.001,15.9405,0.001,17.7421,9.0E-4,0.002047801,2.474444E-6,0.001250964,1.603797E-6,-76.33,-75.36,24373,20.0762,35.945,2,1.5646284133203403
37183,NGC3935,178.1004,32.4038,186.9875,76.161,81.0601,-4.2558,2.4,13.46,10.18,10.46,3066,3055,,,37183,0,CFIS_LSB.300.245.r,32.5,177.8533571151241,,,826.5270551680046,0.2470428848758956,0.0961990356445312,11241,962.5703,3142.0083,178.10012,32.4038829,12.8801,1.0E-4,12.8801,1.0E-4,14.6073,1.0E-4,0.003491436,6.630016E-7,0.001656048,3.3012E-7,-69.31,-70.65,106210,16.6379,42.437,18,0.9018571379173624
37421,UGC06892,178.8529,33.1262,183.183,76.4989,80.6182,-3.4027,3.6,14.55,11.55,9.95,3157,3151,,,37421,0,CFIS_LSB.300.246.r,33.0,178.85449392539212,487.0,3.0,454.3513169341126,0.0015939253921146,0.1262016296386718,27197,5022.6055,7443.7856,178.8531011,33.1261049,14.0582,2.0E-4,14.0582,2.0E-4,15.6265,2.0E-4,0.003074366,1.167782E-6,9.321276E-4,4.097313E-7,81.18,81.99,50315,18.3593,32.712,18,0.696278085393145
46162,PGC046162,199.0025,40.9695,104.4125,75.2631,77.2853,14.1231,2.7,16.15,13.74,8.31,1261,1333,,,46162,0,CFIS_LSB.300.262.r,41.0,198.75194900232168,,,689.6883045184944,0.2505509976783173,0.0304985046386718,18576,1335.1067,4409.1221,199.0024141,40.9692383,15.6824,0.0013,15.6824,0.0013,18.1606,0.0013,0.002963997,4.549513E-6,0.001818984,2.923363E-6,72.73,72.59,39936,20.043,55.942,18,0.9706234721193916
46539,UGC08384,200.0886,41.4761,102.3085,74.474,76.8891,15.0047,4.9,14.83,12.45,9.51,2833,2910,,,46539,0,CFIS_LSB.300.263.r,41.5,200.2788627370114,,,520.2521193575254,0.1902627370113805,0.0238990783691406,13965,7760.8711,4537.2251,200.0887121,41.4759631,14.5332,5.0E-4,14.5332,5.0E-4,17.0678,7.0E-4,0.003389244,1.996807E-6,0.001474095,8.553153E-7,59.06,60.62,51844,20.0164,51.851,18,0.5781981338633208
48379,UGC08656,205.1241,42.9926,93.9892,71.2723,75.7229,18.871,3.1,14.57,11.56,9.88,2868,2963,,,48379,0,CFIS_LSB.300.266.r,43.0,205.09911916478927,,,70.96606690274803,0.0249808352107265,0.0074005126953125,17049,4647.1548,4856.4043,205.124012,42.9925874,14.8685,7.0E-4,15.5274,8.0E-4,16.5438,6.0E-4,0.002652303,2.542619E-6,9.054432E-4,8.161062E-7,34.37,34.03,12975,19.5739,36.342,19,0.2361187182918458
4009165,SDSSJ140113.63+443518.1,210.3069,44.5883,88.7981,67.6331,74.1649,22.6677,,17.72,14.94,8.29,2127,2240,,,4009165,0,CFIS_LSB.300.269.r,44.5,210.3048097311116,,,317.9209107702119,0.0020902688884802,0.0882987976074218,21192,4972.4346,6713.0059,210.3068071,44.588395,16.6889,0.0019,16.6889,0.0019,18.6433,0.0022,0.001740596,4.072874E-6,0.001183405,2.793046E-6,1.76,4.13,16002,21.8869,35.369,2,0.4167644871443005
36653,PGC036653,176.4041,31.2996,192.8066,75.0614,81.5439,-6.0061,-2.2,14.99,11.58,9.42,1785,1766,16.07,18.0,36653,0,CFIS_LSB.301.243.r,31.5,176.51056834040835,,,792.150596206171,0.1064683404083552,0.2003993988037109,2880,6765.6406,1117.8407,176.4039392,31.2996282,13.946,3.0E-4,13.946,3.0E-4,15.1527,3.0E-4,0.002849803,1.501241E-6,0.001665605,8.751085E-7,23.11,23.0,79986,17.2982,27.575,18,0.5049418660094636
37940,UGC07007,180.3891,33.3406,179.9207,77.5772,80.8752,-2.1254,8.7,,13.81,7.82,776,774,,,37940,0,CFIS_LSB.301.247.r,33.5,180.48034397193223,,,635.9738500594609,0.0912439719322151,0.1594009399414062,6577,6493.2856,1917.6537,180.3881063,33.34091,14.3097,0.0011,14.3097,0.0011,18.7681,0.0029,0.005409115,3.898829E-6,0.004515702,3.126725E-6,-85.56,-83.96,149570,20.2615,129.825,18,3.190125804927025
2214957,PGC2214957,205.8624,43.1885,93.0216,70.7925,75.5545,19.4222,,17.01,14.1,8.75,2509,2606,,,2214957,0,CFIS_LSB.301.266.r,43.0,205.78278289533856,,,710.1419468716869,0.0796171046614517,0.1884994506835937,24240,3865.1467,8645.4736,205.8631009,43.1880863,16.0639,0.0018,16.0639,0.0018,17.3936,0.0012,0.002404943,5.36836E-6,6.077118E-4,1.227026E-6,-40.19,-39.7,13329,19.5313,27.019,18,2.366987084582019
3557541,SDSSJ135534.89+440751.5,208.8954,44.131,89.9184,68.6596,74.6471,21.6538,-5.0,18.29,13.95,8.73,2248,2356,,,3557541,0,CFIS_LSB.301.268.r,44.0,209.2196204480101,877.0,2.0,962.1812115273112,0.324220448010152,0.1310005187988281,14790,9509.1826,7548.3882,208.895436,44.1310442,17.5816,0.0025,17.5844,0.0023,18.2234,0.0017,8.198298E-4,2.61272E-6,5.402353E-4,1.664785E-6,49.95,53.84,4251,20.7184,14.32,1,0.1843148250190939
51620,NGC5633,216.8681,46.1464,84.3384,63.1346,72.2093,27.1973,3.2,12.75,9.65,10.46,2321,2455,54.45,18.0,51620,0,CFIS_LSB.301.272.r,46.0,216.6532592136718,430.0,2.0,752.1067631790543,0.2148407863282102,0.1464004516601562,33161,2108.7441,7846.3955,216.8686053,46.1466782,12.1624,1.0E-4,12.1624,1.0E-4,15.1112,2.0E-4,0.004360868,6.968987E-7,0.002962625,5.037318E-7,13.4,13.17,253463,17.5703,62.8,50,1.6097729524050943
4101786,SDSSJ120112.57+330300.1,180.3024,33.05,181.286,77.6394,81.1223,-2.2949,,17.57,14.75,8.7,3303,3299,,,4101786,0,CFIS_LSB.302.246.r,33.0,180.04685721822807,,,792.0433431493182,0.2555427817719362,0.0499992370605468,21475,849.912,5974.7417,180.3023509,33.0500385,17.0122,9.0E-4,17.0122,9.0E-4,17.2348,7.0E-4,4.977177E-4,8.204373E-7,4.349621E-4,7.543831E-7,-27.09,-34.67,3572,18.5699,7.487,0,0.2028820860959702
4003740,SDSSJ133834.63+421545.2,204.6442,42.2626,93.5274,72.07,76.4622,18.4625,10.0,18.29,15.72,8.08,2445,2535,,,4003740,0,CFIS_LSB.302.265.r,42.5,204.8075974412978,879.0,2.0,958.7539806179292,0.163397441297775,0.2374000549316406,4,7343.3389,405.2424,204.6442062,42.2627851,17.7504,0.0035,17.9154,0.003,18.8611,0.0028,9.946054E-4,3.047158E-6,6.555465E-4,1.966782E-6,62.09,61.25,4091,21.844,20.901,3,0.6665647044940406
4003747,SDSSJ133938.32+423244.8,204.9096,42.5457,93.5578,71.7258,76.181,18.6805,9.0,18.04,15.45,8.26,2656,2748,,,4003747,0,CFIS_LSB.302.265.r,42.5,204.8075974412978,879.0,2.0,316.7187667104493,0.1020025587022246,0.0457000732421875,18153,3543.269,5887.4673,204.9096293,42.5457501,17.3991,0.0017,17.3991,0.0017,17.8676,0.0011,7.637042E-4,1.863699E-6,5.227129E-4,1.415861E-6,79.37,83.0,4894,20.1134,11.9,0,0.196389275508257
51358,UGC09211,215.6349,45.3832,84.1355,64.2811,73.1425,26.4043,9.9,15.57,13.13,8.13,688,816,,,51358,0,CFIS_LSB.302.271.r,45.5,215.4344473543751,,,658.1483276367022,0.2004526456248925,0.1167984008789062,11270,2282.1316,2737.3008,215.6341274,45.3830656,15.1289,0.0023,14.2138,6.0E-4,99.0,99.0,0.008120031,5.641122E-6,0.005457002,3.584514E-6,-46.4,-47.56,216653,16.9142,330.632,51,2.0125492727255083
52307,NGC5714,219.5479,46.6382,82.9175,61.3401,71.4136,28.9764,5.8,12.76,10.05,10.29,2237,2379,38.37,14.0,52307,0,CFIS_LSB.302.273.r,46.5,219.3636903594569,,,674.8118082480677,0.1842096405430879,0.1381988525390625,31476,2550.3093,7682.4902,219.5477989,46.6382749,12.8985,2.0E-4,12.8985,2.0E-4,15.7848,3.0E-4,0.009538163,2.182492E-6,0.001910874,5.758467E-7,80.3,78.31,217655,18.3736,102.111,50,0.3676325024644159
140462,PGC140462,225.3538,48.1077,81.449,57.2112,68.8948,32.5719,3.4,16.22,13.38,9.26,3207,3368,,,140462,0,CFIS_LSB.302.276.r,48.0,225.6659590295559,,,845.3257281853752,0.312159029555886,0.1077003479003906,27099,9037.7422,7095.1738,225.3539236,48.1076934,15.5915,5.0E-4,15.5915,5.0E-4,16.1039,3.0E-4,9.665851E-4,1.061571E-6,7.811554E-4,8.272171E-7,-65.74,-71.59,14363,17.4582,11.249,2,0.2980628020651548
60931,PGC060931,267.3861,55.5079,83.541,30.6829,40.3203,48.2623,4.3,15.12,11.6,9.18,1077,1341,,,60931,0,CFIS_LSB.303.291.r,55.5,267.4758682434943,,,185.22126096443284,0.0897682434942908,0.0079002380371093,17656,5985.3032,5154.6128,267.3860842,55.5079456,14.4324,4.0E-4,14.4324,4.0E-4,16.3957,4.0E-4,0.002434531,1.290914E-6,0.002102138,1.220833E-6,-30.18,-68.91,65575,19.254,40.907,2,0.1672902719315811
