# PGC,Common,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,T,Bmag,Ksmag,logK,Vh,VLS,D,e_D,PGC1,Primary,tile,dec,ra,GroupID,GroupSize,Separation,ra_diff,dec_diff,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS,separation_arcsec
4004313,SDSSJ140754.65+544212.1,211.9777,54.7034,101.3101,59.0974,63.1334,23.2614,,17.08,14.2,8.49,1818,1973,,,50191,3954122,CFIS_LSB.246.289.r,54.5,211.8122506358078,111.0,4.0,809.4495298695496,0.1654493641921988,0.203399658203125,31113,3144.8755,8945.4258,211.9779253,54.7034794,16.2397,0.0015,16.2397,0.0015,18.5191,0.0017,0.002255663,3.603755E-6,0.001268058,2.203688E-6,66.24,67.33,23194,20.826,42.779,18,0.5489411725178824
3484921,SDSSJ140614.35+544115.6,211.5597,54.6876,101.6825,59.2464,63.1752,23.0223,10.0,18.25,15.9,7.81,1500,1654,,,50191,3434730,CFIS_LSB.246.289.r,54.5,211.8122506358078,111.0,4.0,856.488881082921,0.2525506358078075,0.1875991821289062,30270,7840.0435,8637.7939,211.5587162,54.6874535,17.4249,0.0033,17.4249,0.0033,19.116,0.0027,0.001471172,4.703139E-6,8.888352E-4,2.906673E-6,63.61,61.81,9717,22.1152,29.216,0,2.1140586838519506
50262,NGC5477,211.3887,54.4609,101.5958,59.4899,63.4301,22.9438,8.8,14.04,11.8,8.08,312,465,6.76,9.0,50063,199,CFIS_LSB.246.289.r,54.5,211.8122506358078,111.0,4.0,896.9813371154265,0.4235506358077998,0.0391006469726562,14988,9780.4346,4257.4321,211.387858,54.4609384,14.0897,3.0E-4,14.4008,4.0E-4,17.4546,7.0E-4,0.004509609,2.511807E-6,0.003493581,1.808233E-6,-62.23,-45.91,74623,19.169,93.018,59,1.7673244688304273
5067386,M101-df2,212.1562,54.3253,100.7211,59.3482,63.5323,23.4012,,,21.0,4.59,0,0,6.87,10.0,50063,5017323,CFIS_LSB.246.289.r,54.5,211.8122506358078,111.0,4.0,956.4356881277262,0.3439493641922126,0.1747016906738281,5237,1123.5812,1623.0991,212.1552498,54.3252581,23.076,0.3336,19.749,0.0087,22.9165,0.1003,5.144166E-4,2.557814E-5,1.475307E-4,7.178988E-6,38.45,38.79,168,24.0888,5.368,3,2.0005998523324533
27800,NGC2968,145.8,31.9287,194.5017,49.0883,66.3524,-27.6149,1.2,12.46,8.52,10.44,1538,1496,,,27777,23,CFIS_LSB.247.244.r,32.0,145.6285328152189,351.0,5.0,583.2106772519264,0.1714671847811075,0.0713005065917968,19021,1921.1903,3804.5513,145.8157468,31.9381748,13.4124,7.0E-4,13.4124,7.0E-4,99.0,99.0,0.03529956,4.061867E-6,0.007084964,9.189332E-7,54.77,55.7,1560834,16.5135,1495.355,120,58.97422866338381
27827,NGC2970,145.8795,31.9769,194.4388,49.1603,66.3649,-27.5327,-4.6,14.3,11.32,9.32,1639,1598,,,27777,50,CFIS_LSB.247.244.r,32.0,145.6285328152189,351.0,5.0,770.7915103830826,0.2509671847811034,0.0230998992919921,17711,628.3793,4449.9727,145.8944546,31.9713401,99.0,99.0,23.6441,0.0793,99.0,99.0,1.019298E-4,1.790144E-5,5.541505E-5,9.723592E-6,-71.4,-71.41,19,24.8017,-8590.92,1,49.86252977579939
2832070,PGC2832070,145.8296,31.8241,194.6646,49.1026,66.4577,-27.6684,,17.62,14.8,7.93,1469,1427,,,27777,2804293,CFIS_LSB.247.244.r,32.0,145.6285328152189,351.0,5.0,882.3419841417368,0.2010671847810954,0.1758995056152343,4898,1691.4479,1594.9785,145.829467,31.8241356,16.7887,0.0028,16.7887,0.0028,18.5243,0.0022,0.001522212,3.650226E-6,0.001042508,2.55749E-6,-88.32,-87.74,12349,21.6823,32.499,2,0.4265318687822703
1973445,PGC1973445,145.8856,31.9675,194.4538,49.1646,66.3767,-27.5353,,17.79,15.03,7.84,1416,1375,,,27777,1945668,CFIS_LSB.247.244.r,32.0,145.6285328152189,351.0,5.0,793.629368222599,0.257067184781107,0.0324993133544921,17064,745.3047,4301.8345,145.8873207,31.9637105,99.0,99.0,99.0,99.0,99.0,99.0,5.702468E-5,1.364879E-5,4.892296E-5,1.182821E-5,-25.84,-25.72,13,24.7261,-35.14,2,14.619403655817594
28169,PGC028169,147.0195,32.8825,193.1725,50.1969,66.3572,-26.2114,3.2,14.5,12.14,9.06,1529,1493,,,28357,-188,CFIS_LSB.247.246.r,33.0,147.2568666652395,465.0,2.0,832.5957350605099,0.2373666652395059,0.1175003051757812,8369,8857.4268,2723.6548,147.019841,32.8823119,14.2357,2.0E-4,14.2357,2.0E-4,15.312,2.0E-4,0.001735747,7.772828E-7,0.001314471,6.237592E-7,-13.72,-13.3,45543,17.6402,22.006,0,1.2334285337960973
2016633,PGC2016633,147.0112,32.9004,193.1438,50.1913,66.3373,-26.2044,,17.09,14.22,8.22,1596,1560,,,28357,1988276,CFIS_LSB.247.246.r,33.0,147.2568666652395,465.0,2.0,824.2202203556468,0.2456666652394972,0.0996017456054687,9305,8995.8662,3074.8535,147.0112841,32.900418,16.3701,8.0E-4,16.3701,8.0E-4,17.2765,6.0E-4,0.001296259,1.982297E-6,7.084801E-4,1.028331E-6,-15.57,-16.68,11611,19.7508,18.372,2,0.2623314050892351
3547071,SDSSJ115849.68+462753.0,179.7071,46.4648,147.7218,68.0499,68.4111,2.0253,10.0,17.24,14.64,7.68,833,898,,,36699,3510372,CFIS_LSB.247.273.r,46.5,179.41334939995318,,,739.114441701836,0.2937506000468204,0.0351982116699218,12256,1089.0819,4321.5586,179.7063393,46.4646168,16.7743,0.0022,16.7743,0.0022,18.979,0.0027,0.002314935,5.232633E-6,9.792562E-4,2.456009E-6,50.78,50.4,16409,21.896,43.151,18,1.9982690389734503
28390,UGC05287,147.8667,32.9428,193.1542,50.9106,66.8401,-25.645,5.9,14.56,12.99,8.72,1474,1439,31.77,18.0,28357,33,CFIS_LSB.248.246.r,33.0,147.8530483116575,466.0,2.0,210.01207821218344,0.0136516883425201,0.0572013854980468,13824,4771.7168,3890.8152,147.8670852,32.9427627,13.6717,3.0E-4,13.6717,3.0E-4,16.9814,7.0E-4,0.005178772,1.962015E-6,0.003460213,1.345694E-6,-21.87,-23.13,170910,20.1268,91.072,50,1.1714762569475654
28370,UGC05282,147.7926,33.1308,192.8506,50.8603,66.6392,-25.5651,8.8,,13.59,8.48,1557,1523,22.18,18.0,28357,13,CFIS_LSB.248.246.r,33.0,147.8530483116575,466.0,2.0,504.95691884114086,0.0604483116574954,0.13079833984375,25843,5990.6543,7534.2334,147.7920041,33.1307573,15.0872,9.0E-4,15.2319,8.0E-4,18.4545,0.0017,0.003740211,2.84394E-6,0.002141593,1.913279E-6,36.96,28.28,52285,20.8948,73.501,19,1.8030428306083843
28623,UGC05326,148.852,33.2626,192.7178,51.7528,67.1824,-24.8156,9.8,14.52,12.78,8.74,1416,1382,,,28758,-135,CFIS_LSB.248.247.r,33.5,148.70141297355215,,,967.1235117663642,0.1505870264478517,0.2374000549316406,530,2560.6509,403.8448,148.8519515,33.2627383,13.9142,4.0E-4,14.0566,3.0E-4,17.577,9.0E-4,0.003645675,1.524089E-6,0.003170348,1.156708E-6,4.57,8.34,90923,20.352,81.059,19,0.5188437690219164
39864,UGC07401,185.2019,47.826,137.0322,68.455,68.3307,6.0008,9.9,15.83,13.5,8.1,741,820,,,39241,623,CFIS_LSB.248.276.r,48.0,185.31509218321148,,,683.3541257007349,0.1131921832114812,0.1739997863769531,5945,6465.3066,1652.2131,185.2024672,47.8271918,15.0329,0.0011,15.1882,9.0E-4,19.0501,0.0026,0.005211501,5.253383E-6,0.002459139,2.68851E-6,16.92,16.04,80541,21.0755,109.208,19,4.504173432872938
5067385,M101-df1,210.9375,53.9444,101.4618,60.0661,64.0122,22.7229,,,21.0,4.52,0,0,6.37,10.0,50063,5017322,CFIS_LSB.248.288.r,54.0,210.9614004713059,,,206.4559028552632,0.0239004713058932,0.0555992126464843,13675,5283.5469,3925.0012,210.9365407,53.944525,21.4363,0.0885,20.796,0.0229,22.053,0.036,5.897207E-4,1.867484E-5,3.615003E-4,1.169952E-5,-68.24,-66.36,516,23.9985,12.513,3,2.081828741129688
54117,NGC5879,227.4449,57.0002,93.2294,51.3966,58.4384,31.1916,3.6,11.42,8.87,9.97,761,953,17.06,14.0,54470,-353,CFIS_LSB.248.294.r,57.0,227.6737288883062,,,448.6640842884562,0.2288288883061966,1.983642578125E-4,22009,7413.5776,5013.3506,227.4450492,57.0004805,13.991,7.0E-4,13.991,7.0E-4,99.0,99.0,0.01069805,1.081954E-6,0.003988621,4.188002E-7,3.13,2.71,714184,16.6162,446.909,54,1.0513192138971246
4090184,SDSSJ094316.02+313725.1,145.8171,31.6236,194.9673,49.0709,66.6146,-27.8134,,18.09,15.27,7.74,1333,1290,,,27777,4062407,CFIS_LSB.249.243.r,31.5,146.0170482284441,,,757.7400807856947,0.1999482284441001,0.1236000061035156,28003,8296.668,7402.5078,145.8172676,31.6238193,17.4036,0.0042,17.4036,0.0042,18.8895,0.0031,0.001492447,4.385947E-6,8.268944E-4,2.176072E-6,71.27,69.4,9175,21.8349,25.51,2,0.9419316826713324
28086,PGC028086,146.7209,31.7958,194.8247,49.8534,67.0617,-27.1325,,17.82,15.05,7.83,1425,1383,,,27777,309,CFIS_LSB.249.244.r,32.0,146.807711218581,,,781.5392601736355,0.0868112185810048,0.2042007446289062,2701,6428.9136,1041.2251,146.7209575,31.7956894,16.702,0.0015,16.702,0.0015,17.9865,0.0012,0.001508891,3.240729E-6,8.8694E-4,1.922129E-6,54.2,54.85,13555,21.1024,24.389,2,0.4352985439558496
39461,NGC4248,184.4579,47.4091,138.7108,68.6764,68.5828,5.3988,8.0,12.44,10.58,8.82,484,560,,,39600,-139,CFIS_LSB.249.275.r,47.5,184.2833104988215,,,536.3804894481169,0.1745895011785023,0.0909004211425781,10652,2686.9905,3240.9668,184.4596753,47.4090946,13.3711,5.0E-4,13.3711,5.0E-4,99.0,99.0,0.01090721,2.107785E-6,0.005711927,1.31943E-6,-66.85,-61.42,652580,18.4389,318.093,50,4.325265141401081
54314,UGC09776,228.2816,56.9686,92.7667,51.0432,58.2819,31.6287,9.8,20.92,19.29,5.8,832,1025,,,54470,-156,CFIS_LSB.249.294.r,57.0,228.59176811769453,,,618.8141785033729,0.3101681176945305,0.0313987731933593,18209,8318.5996,4404.0039,228.277607,56.9688516,14.9434,9.0E-4,14.9434,9.0E-4,18.7346,0.0019,0.006448675,5.987971E-6,0.002207285,2.019259E-6,-45.56,-45.4,102824,21.0842,93.805,50,7.887833287893112
2609009,PGC2609009,256.803,60.9207,90.2452,36.0513,43.3728,40.8193,4.6,16.04,14.16,8.93,3111,3363,,,59655,2549354,CFIS_LSB.249.302.r,61.0,256.8018347836005,,,285.4869979324852,0.0011652163994426,0.0792999267578125,12077,4988.9897,3464.2205,256.8030038,60.9207502,15.419,8.0E-4,15.4206,7.0E-4,17.1571,7.0E-4,0.002256916,2.242781E-6,0.001410401,1.346314E-6,-24.64,-19.42,30683,19.8363,35.741,3,0.1808422633052106
38855,PGC038855,182.9821,46.9818,141.7089,68.68,68.6807,4.3132,7.9,15.79,13.51,8.09,967,1038,,,39241,-386,CFIS_LSB.250.274.r,47.0,183.28489820495312,,,746.435613613598,0.3027982049531204,0.0181999206542968,14188,9007.3975,4652.0225,182.9817894,46.9816436,15.6951,0.0013,15.6951,0.0013,18.7976,0.0023,0.003516702,4.603708E-6,0.001774875,2.21895E-6,-35.58,-33.98,45209,21.8996,65.378,18,0.948127209697104
166129,PGC166129,184.8884,47.4515,137.9185,68.7383,68.6289,5.6896,10.0,17.6,12.8,8.38,772,849,,,39241,126888,CFIS_LSB.250.275.r,47.5,185.02340411528263,684.0,4.0,372.0167087086987,0.1350041152826406,0.0485000610351562,10822,6768.0068,4059.3645,184.8884867,47.4513819,16.7638,0.0035,16.7638,0.0035,19.5155,0.0042,0.002027094,5.576563E-6,0.001772969,4.806566E-6,55.61,55.76,21406,22.3863,55.46,2,0.4746655882043882
166127,PGC166127,184.7758,47.7305,137.8536,68.4501,68.3385,5.6991,10.0,19.34,14.3,7.33,0,0,,,39600,126527,CFIS_LSB.250.275.r,47.5,185.02340411528263,684.0,4.0,1024.5091666413546,0.2476041152826269,0.230499267578125,29505,8228.1904,9471.6055,184.7757443,47.7304777,18.8289,0.0292,18.8289,0.0292,21.0359,0.02,0.00133807,9.175882E-6,0.001052786,7.274353E-6,-78.54,-77.06,5033,23.4721,31.063,2,0.1569577883128447
5061328,[KKH2011]S11,185.1253,47.4902,137.4665,68.7555,68.6388,5.854,,20.29,16.3,6.53,0,0,,,39600,5021728,CFIS_LSB.250.275.r,47.5,185.02340411528263,684.0,4.0,250.344983320426,0.1018958847173792,0.0097999572753906,14597,3664.8972,4812.0151,185.1253618,47.4902544,23.4131,0.1844,23.4131,0.1844,23.4791,0.1376,2.777157E-4,2.828592E-5,7.982388E-5,7.933223E-6,17.35,17.27,51,24.3861,5.649,2,0.246887428334301
50695,PGC050695,212.9768,53.9396,99.513,59.3767,63.898,23.9186,3.6,15.2,12.4,9.22,1923,2078,,,50581,114,CFIS_LSB.250.288.r,54.0,212.66270208801,658.0,3.0,699.7592932070038,0.314097911990018,0.0603981018066406,13783,1419.7914,3837.2883,212.9765572,53.9395923,14.6147,4.0E-4,14.6147,4.0E-4,16.5272,4.0E-4,0.00292156,1.97317E-6,0.001602269,1.105858E-6,-76.55,-76.57,61131,19.2575,40.199,18,0.51526273086247
38688,NGC4144,182.4939,46.4573,143.1747,69.0075,69.0713,3.8281,5.9,10.76,9.92,9.09,262,330,6.76,8.0,39600,-912,CFIS_LSB.251.273.r,46.5,182.31882874246253,,,460.43084790258087,0.1750712575374677,0.0427017211914062,14336,2646.9214,4176.1255,182.4950884,46.4573508,11.6222,1.0E-4,11.6222,1.0E-4,16.3449,4.0E-4,0.01928677,2.132157E-6,0.004650075,5.952585E-7,-78.17,-78.55,1001102,18.4725,203.843,50,2.9529251432452246
2832111,PGC2832111,184.292,47.0635,139.349,68.9574,68.8799,5.1876,10.0,18.43,16.1,6.61,394,468,,,39600,2792511,CFIS_LSB.251.274.r,47.0,184.01803779777293,682.0,3.0,710.0354458173281,0.273962202227068,0.0634994506835937,21022,1384.163,6231.5664,184.2919482,47.0632252,22.6429,0.0908,22.6787,0.0502,22.772,0.082,1.678864E-4,5.904943E-6,1.394078E-4,4.935477E-6,69.28,71.53,103,23.4338,4.424,3,0.9974021605645872
2832112,PGC2832112,185.9424,47.6589,135.8754,68.7681,68.6347,6.4305,,18.59,14.2,7.37,0,0,,,39600,2792512,CFIS_LSB.251.275.r,47.5,185.76349773174377,,,718.3204008687298,0.1789022682562233,0.1589012145996093,25177,2663.1226,8082.2773,185.9425329,47.6589131,17.848,0.0073,17.848,0.0073,19.8698,0.0047,0.001953766,9.953298E-6,0.001290553,6.591496E-6,42.2,41.17,11412,20.4119,52.319,2,0.3256823838375672
50216,NGC5474,211.2564,53.6622,100.8318,60.1946,64.3014,22.9326,6.1,11.11,9.89,8.84,273,423,6.98,9.0,50063,153,CFIS_LSB.251.287.r,53.5,210.98720962830865,714.0,2.0,819.7378653942683,0.2691903716913657,0.162200927734375,31362,1932.9082,7987.6421,211.2542566,53.6538719,13.4088,8.0E-4,13.4088,8.0E-4,99.0,99.0,0.01394901,1.346637E-6,0.0126409,1.275376E-6,22.97,54.29,1724119,16.2991,668.216,112,30.32786274125245
5067387,M101-df3,210.7738,53.6156,101.2568,60.3937,64.3758,22.651,,,21.0,4.54,0,0,6.52,10.0,50063,5017324,CFIS_LSB.251.287.r,53.5,210.98720962830865,714.0,2.0,617.6231914930017,0.2134096283086535,0.1156005859375,26034,7441.6626,7263.3198,210.7748052,53.6166044,99.0,99.0,99.0,99.0,99.0,99.0,7.09672E-5,1.285058E-5,5.017505E-5,9.056547E-6,63.1,63.59,11,24.4597,-21.719,0,4.205018724164502
27992,PGC027992,146.4555,30.534,196.7234,49.4878,67.9412,-28.1505,4.8,17.58,14.18,8.2,1495,1446,,,4090391,-4062399,CFIS_LSB.252.241.r,30.5,146.23460507700742,,,695.9151967417887,0.2208949229925849,0.0340003967285156,20188,1309.2197,5663.5576,146.45572,30.5340544,16.7167,0.0016,16.7167,0.0016,17.9083,0.0013,0.001340889,2.320455E-6,7.942865E-4,1.403853E-6,40.19,41.59,10573,20.9516,22.532,2,0.7097261392222336
86265,PGC086265,147.5811,31.4561,195.4644,50.5493,67.8954,-26.8166,10.0,17.31,15.2,6.86,539,495,,,28317,57948,CFIS_LSB.252.243.r,31.5,147.77628977336514,624.0,2.0,619.7647326787057,0.1951897733651435,0.0438995361328125,17777,8227.333,4154.7197,147.5810613,31.4562335,17.119,0.0026,17.2377,0.0021,18.6361,0.0024,0.001417485,3.108181E-6,8.408364E-4,1.88501E-6,-56.86,-56.18,8080,21.6856,27.407,3,0.495076366716368
4320422,SDSSJ121811.07+465500.6,184.5461,46.9169,139.0473,69.1572,69.0726,5.309,,16.82,14.2,7.37,420,493,,,39600,4280822,CFIS_LSB.252.274.r,47.0,184.7511773905928,710.0,4.0,586.0088717323014,0.2050773905927485,0.083099365234375,10428,7714.6875,3390.8457,184.5460944,46.9167808,16.6865,0.0023,17.1113,0.002,18.5969,0.0025,0.002097284,3.822784E-6,8.076173E-4,1.677685E-6,19.65,22.63,7726,20.7475,37.915,3,0.4293408905644301
5057019,[KKH2007]J1219+4705,184.8999,47.0931,138.2395,69.0777,68.9754,5.5916,,18.98,14.4,7.29,0,0,,,39600,5017419,CFIS_LSB.252.274.r,47.0,184.7511773905928,710.0,4.0,495.4116265223792,0.1487226094072582,0.0931015014648437,20928,3040.3438,6811.251,184.8997112,47.0933687,18.2439,0.0119,18.2439,0.0119,20.473,0.0104,0.001332202,7.785628E-6,0.001183116,6.873594E-6,-78.0,-78.37,6695,22.8258,36.76,2,1.0723003773761306
4004328,SDSSJ140824.99+532928.4,212.1042,53.4913,99.8083,60.0442,64.4404,23.4486,-5.0,18.32,13.99,8.65,2051,2202,,,50505,3953823,CFIS_LSB.252.287.r,53.5,211.82779612085173,,,592.7693876829195,0.2764038791482619,0.0087013244628906,17244,1814.4523,4838.0728,212.1040937,53.4913256,17.3912,0.0029,17.3912,0.0029,18.5453,0.002,0.001253571,3.435946E-6,7.169907E-4,2.009859E-6,-34.74,-35.04,7619,21.1346,22.579,2,0.2456189183686396
54419,PGC054419,228.6997,56.4543,91.8843,51.144,58.7471,32.03,4.8,15.57,12.97,8.33,712,905,,,54470,-51,CFIS_LSB.252.293.r,56.5,228.28693012620124,,,836.9839543888802,0.4127698737987657,0.0457000732421875,14515,549.2423,4144.1797,228.7025543,56.4551434,15.392,8.0E-4,15.392,8.0E-4,17.7389,0.0011,0.002539254,2.131862E-6,0.001110103,1.005885E-6,57.41,58.04,29839,19.7299,41.297,18,6.438987611796834
2260100,PGC2260100,178.9658,45.1627,150.8893,68.8298,69.4396,1.0738,10.0,17.38,14.33,7.77,993,1050,,,37691,2222409,CFIS_LSB.253.270.r,45.0,178.89801564019652,,,610.540600808013,0.0677843598034826,0.1627006530761718,16793,4067.6687,8152.7891,178.9662479,45.1626706,16.5367,0.0019,16.5367,0.0019,18.2591,0.002,0.001743019,3.191698E-6,9.379748E-4,1.887069E-6,-86.94,-84.31,11067,21.1773,30.769,2,1.1418411462053966
166131,PGC166131,185.1673,47.0009,137.846,69.2264,69.1177,5.7389,10.0,17.59,13.3,7.73,0,0,,,39600,126531,CFIS_LSB.253.274.r,47.0,185.48431698341253,709.0,2.0,778.3378852193629,0.3170169834125431,9.002685546875E-4,14984,9187.418,5025.8159,185.1674779,47.0008952,16.6914,0.0038,16.6914,0.0038,19.6523,0.0049,0.002316515,5.891413E-6,0.002081341,5.400153E-6,-11.93,-11.71,27435,22.3734,63.567,0,0.4371133825159869
5057020,[KKH2007]J1220+4649,185.2286,46.8302,137.8969,69.4012,69.294,5.7293,,19.41,15.2,6.97,0,0,,,39600,5017420,CFIS_LSB.253.274.r,47.0,185.48431698341253,709.0,2.0,876.9778519921202,0.2557169834125545,0.1697998046875,4925,8380.2842,1710.5831,185.2293647,46.8299758,99.0,99.0,20.4184,0.0192,22.0081,0.0343,6.54095E-4,1.584609E-5,3.866827E-4,8.985421E-6,-31.35,-32.06,632,24.1306,-45.374,3,2.0491032329263192
41239,UGC07639,187.4718,47.5306,133.1996,69.1658,69.0415,7.3882,9.9,13.95,11.7,8.37,385,466,,,39600,1639,CFIS_LSB.253.275.r,47.5,187.243684964666,,,565.4772157773792,0.2281150353339853,0.0306015014648437,21654,1995.6343,5611.6904,187.4732986,47.5313355,13.9978,5.0E-4,13.9978,5.0E-4,19.2929,0.0019,0.009554868,3.680174E-6,0.004846692,1.876217E-6,-31.63,-31.85,400814,19.4986,155.473,50,4.503288918246564
59654,NGC6306,256.904,60.7288,90.0015,36.0307,43.466,41.0045,2.1,13.89,11.04,10.18,2973,3225,,,59655,-1,CFIS_LSB.253.301.r,60.5,256.89266365203986,321.0,2.0,823.929603645437,0.0113363479601389,0.2288017272949218,33115,4893.7656,9432.458,256.9038754,60.7287235,13.2791,2.0E-4,13.0932,2.0E-4,15.373,2.0E-4,0.006809391,2.392964E-6,0.00319662,1.209603E-6,-23.15,-27.85,246552,18.0885,64.178,51,0.3520608767945837
29365,UGC05446,151.6288,32.9467,193.3962,54.0642,69.0888,-23.2414,5.9,14.3,13.19,8.53,1384,1349,38.73,18.0,29415,-50,CFIS_LSB.254.246.r,33.0,151.43013819016534,,,629.9179940834432,0.1986618098346753,0.0532989501953125,13712,1773.691,3963.0151,151.6285278,32.9463324,14.5259,4.0E-4,14.5259,4.0E-4,17.2544,9.0E-4,0.005050045,2.342009E-6,0.001161932,5.961211E-7,51.04,51.81,57472,20.3675,67.279,16,1.5580452059695005
40228,NGC4346,185.8664,46.9939,136.5751,69.3866,69.2621,6.1936,-2.0,12.07,8.24,10.2,770,846,14.06,13.0,39241,987,CFIS_LSB.254.274.r,47.0,186.2174565762324,,,862.2401715553239,0.3510565762323665,0.0060997009277343,17687,9624.9092,4888.7236,185.867562,46.993725,11.0741,0.0,11.0741,0.0,13.5066,1.0E-4,0.007744513,6.142073E-7,0.003383976,3.3971E-7,-80.15,-76.65,593661,16.673,63.497,56,2.921990140084098
2472512,PGC2472512,218.7073,54.5345,95.4718,56.731,62.688,27.1392,0.0,17.42,13.2,8.99,2056,2223,,,52116,2420396,CFIS_LSB.254.289.r,54.5,218.700453908517,389.0,2.0,125.02163227226674,0.0068460914829984,0.0345001220703125,20445,4924.2773,5667.2515,218.7071884,54.5344315,16.3288,0.0019,16.3288,0.0019,17.8647,0.0012,0.001583112,3.191691E-6,0.001518374,2.882937E-6,1.36,23.57,20718,20.4049,31.915,2,0.3393378343220168
2246960,PGC2246960,178.7416,44.5596,152.2577,69.2158,69.9425,0.7049,-5.0,18.52,13.82,7.97,844,897,,,37691,2209269,CFIS_LSB.255.269.r,44.5,178.7590882714448,,,219.2068491050766,0.0174882714447903,0.059600830078125,16697,5241.8364,6157.8135,178.7415739,44.5597445,17.3319,0.0039,17.3319,0.0039,18.5672,0.0029,0.001234238,3.353448E-6,6.997554E-4,1.844976E-6,76.53,76.94,6504,21.3861,23.104,0,0.5244903492877724
39840,NGC4288,185.159,46.2916,138.5551,69.8911,69.7977,5.5263,7.0,13.06,11.69,8.38,530,601,,,39600,240,CFIS_LSB.255.273.r,46.5,185.22430808497188,,,767.56493595341,0.065308084971889,0.2084007263183593,3075,5876.7344,978.1808,185.1588338,46.2924469,12.916,2.0E-4,12.916,2.0E-4,16.4726,4.0E-4,0.006509488,1.696875E-6,0.005157836,1.190654E-6,-42.72,-54.8,321589,19.4691,101.274,50,3.076743224178103
54267,NGC5866B,228.0299,55.785,91.3268,51.8272,59.6412,31.9202,7.9,14.88,12.63,8.46,841,1031,,,54470,-203,CFIS_LSB.255.292.r,56.0,228.0071853713536,,,775.3575970650186,0.0227146286464119,0.2150001525878906,3388,4758.2339,827.5875,228.0293719,55.7846927,13.9497,7.0E-4,13.9497,7.0E-4,18.6366,0.0015,0.009374193,4.088026E-6,0.005989605,2.612415E-6,12.82,14.13,421315,20.575,183.596,50,1.5383993647985614
37229,NGC3938,178.2057,44.1208,153.8775,69.319,70.2078,0.1862,5.2,10.8,8.09,10.27,809,859,,,37691,-462,CFIS_LSB.256.268.r,44.0,177.94093965013488,,,811.3263005143597,0.2647603498651278,0.1208000183105468,26593,1319.1653,7364.5093,178.2055292,44.1217087,12.8834,6.0E-4,12.8834,6.0E-4,99.0,99.0,0.01550253,1.04359E-6,0.01373952,9.556475E-7,36.52,40.79,2219356,16.5512,690.87,112,3.3009651490646137
39344,UGC07301,184.1757,46.0789,140.621,69.838,69.7975,4.8132,6.6,14.15,12.73,8.41,707,775,25.35,14.0,39241,103,CFIS_LSB.256.272.r,46.0,184.2632370720929,,,358.5118133975953,0.0875370720929424,0.0788993835449218,19631,6177.1353,6527.5449,184.1756695,46.0787914,14.6166,8.0E-4,14.6166,8.0E-4,17.7204,0.0012,0.007136699,4.259105E-6,0.001207383,7.523501E-7,81.87,82.1,73307,20.8018,98.433,18,0.3983099134234992
37401,PGC037401,178.8107,44.1504,152.8624,69.5687,70.3412,0.6004,10.0,14.2,13.69,8.03,731,783,,,37691,-290,CFIS_LSB.257.268.r,44.0,178.63602144564322,,,705.1618581722249,0.1746785543567739,0.1503982543945312,25452,2603.9858,7909.9707,178.8083368,44.1500315,15.2323,0.0015,15.9083,0.0012,19.3659,0.0032,0.002942619,4.299015E-6,0.00279794,4.056143E-6,48.46,68.94,45126,21.6285,114.973,19,6.246769851854635
39918,UGC07408,185.3134,45.812,138.7494,70.3782,70.29,5.4889,9.8,12.81,10.8,8.73,463,532,7.28,9.0,39600,318,CFIS_LSB.257.272.r,46.0,184.9830153419058,707.0,2.0,1069.1145594173986,0.3303846580942036,0.1879997253417968,4637,554.3756,1367.2697,185.3121376,45.8120708,13.665,4.0E-4,13.3891,3.0E-4,17.9018,0.0011,0.008589487,3.586457E-6,0.006365204,2.728227E-6,75.06,64.35,345325,19.8053,165.046,59,3.1779175748250448
53949,NGC5870,226.641,55.4792,91.6439,52.646,60.2892,31.2849,-2.0,14.91,10.73,9.22,823,1010,,,54470,-521,CFIS_LSB.257.291.r,55.5,226.86897075438296,225.0,4.0,470.9608856805726,0.2279707543829658,0.0208015441894531,17931,7502.1143,4602.3286,226.641136,55.4792677,13.3932,4.0E-4,13.3932,4.0E-4,17.0458,6.0E-4,0.008066884,2.788775E-6,0.005261848,2.062156E-6,77.24,74.7,295884,17.4395,112.924,50,0.3693003893421799
4005471,SDSSJ150804.22+551953.9,227.0178,55.3317,91.2428,52.5556,60.3707,31.5353,10.0,17.03,14.45,8.85,3349,3535,,,54110,3951361,CFIS_LSB.257.291.r,55.5,226.86897075438296,225.0,4.0,677.9247440680382,0.148829245617037,0.1683006286621093,6443,3344.3835,1741.7688,227.0191638,55.331776,16.4992,0.0013,16.4992,0.0013,18.6156,0.0015,0.001679306,3.342759E-6,0.001339846,2.311021E-6,25.07,21.89,19757,20.9208,33.801,0,2.8061139738403447
